 iteration 1
Iter = 	20	 relative error = 	1.0788	 diff_step = 	1429277.8928	 diff = 	5212466.9414	 diff1 = 	5206064.2599	 diff2 = 	-0.90052	 diff3 = 	-60.4992	 diff4 = 	-0.017543	 diff5 = 	1.1741	 diff6 = 	4.4651	 diff7 = 	6458.4595	 diff8 = 	6462.9247
Iter = 	40	 relative error = 	1.0652	 diff_step = 	251871.8613	 diff = 	5083005.5334	 diff1 = 	5076690.9233	 diff2 = 	-0.89466	 diff3 = 	-60.7986	 diff4 = 	-0.016609	 diff5 = 	1.2441	 diff6 = 	4.8242	 diff7 = 	6370.2517	 diff8 = 	6375.076
Iter = 	60	 relative error = 	1.0609	 diff_step = 	129399.051	 diff = 	5037291.5712	 diff1 = 	5031065.5563	 diff2 = 	-0.88858	 diff3 = 	-60.706	 diff4 = 	-0.016068	 diff5 = 	1.2876	 diff6 = 	4.9818	 diff7 = 	6281.3562	 diff8 = 	6286.338
Iter = 	80	 relative error = 	1.0591	 diff_step = 	75733.1237	 diff = 	5017565.4313	 diff1 = 	5011427.2951	 diff2 = 	-0.88228	 diff3 = 	-60.3754	 diff4 = 	-0.01572	 diff5 = 	1.3185	 diff6 = 	5.0585	 diff7 = 	6193.0326	 diff8 = 	6198.0911
Iter = 	100	 relative error = 	1.0582	 diff_step = 	49055.8982	 diff = 	5007750.2175	 diff1 = 	5001697.5943	 diff2 = 	-0.87599	 diff3 = 	-59.96	 diff4 = 	-0.01547	 diff5 = 	1.3424	 diff6 = 	5.0956	 diff7 = 	6107.0367	 diff8 = 	6112.1323
Iter = 	120	 relative error = 	1.0577	 diff_step = 	34370.3675	 diff = 	5002255.0289	 diff1 = 	4996285.0819	 diff2 = 	-0.86977	 diff3 = 	-59.5283	 diff4 = 	-0.015272	 diff5 = 	1.3617	 diff6 = 	5.1111	 diff7 = 	6023.8875	 diff8 = 	6028.9987
Iter = 	140	 relative error = 	1.0574	 diff_step = 	25555.0578	 diff = 	4998911.7629	 diff1 = 	4993021.7468	 diff2 = 	-0.86366	 diff3 = 	-59.1034	 diff4 = 	-0.015106	 diff5 = 	1.3779	 diff6 = 	5.1139	 diff7 = 	5943.5064	 diff8 = 	5948.6203
Iter = 	160	 relative error = 	1.0571	 diff_step = 	19726.5659	 diff = 	4996738.3644	 diff1 = 	4990925.7424	 diff2 = 	-0.85768	 diff3 = 	-58.6921	 diff4 = 	-0.01496	 diff5 = 	1.3921	 diff6 = 	5.1087	 diff7 = 	5865.686	 diff8 = 	5870.7947
Iter = 	180	 relative error = 	1.0569	 diff_step = 	15759.4248	 diff = 	4995240.6548	 diff1 = 	4989503.0922	 diff2 = 	-0.85183	 diff3 = 	-58.2962	 diff4 = 	-0.014828	 diff5 = 	1.4048	 diff6 = 	5.0984	 diff7 = 	5790.2223	 diff8 = 	5795.3207
Iter = 	200	 relative error = 	1.0568	 diff_step = 	12958.4805	 diff = 	4994169.9986	 diff1 = 	4988505.3361	 diff2 = 	-0.84611	 diff3 = 	-57.915	 diff4 = 	-0.014707	 diff5 = 	1.4164	 diff6 = 	5.0847	 diff7 = 	5716.9373	 diff8 = 	5722.022
Iter = 	220	 relative error = 	1.0567	 diff_step = 	10854.7727	 diff = 	4993385.7057	 diff1 = 	4987791.9357	 diff2 = 	-0.84051	 diff3 = 	-57.5471	 diff4 = 	-0.014594	 diff5 = 	1.4272	 diff6 = 	5.0686	 diff7 = 	5645.6765	 diff8 = 	5650.7451
