 iteration 1
Iter = 	20	 relative error = 	1.0704	 diff_step = 	1666053.8296	 diff = 	5980496.6139	 diff1 = 	5071187.7498	 diff2 = 	-0.02511	 diff3 = 	-1.6963	 diff4 = 	-5.1752	 diff5 = 	407943.5863	 diff6 = 	1695.143	 diff7 = 	499677.0314	 diff8 = 	501372.1744
Iter = 	40	 relative error = 	1.0556	 diff_step = 	234648.1703	 diff = 	5769140.0269	 diff1 = 	4937056.8142	 diff2 = 	-0.020088	 diff3 = 	-1.3621	 diff4 = 	-4.0164	 diff5 = 	485322.097	 diff6 = 	1688.1095	 diff7 = 	345078.4046	 diff8 = 	346766.5141
Iter = 	60	 relative error = 	1.0501	 diff_step = 	125842.3107	 diff = 	5706842.9408	 diff1 = 	4886007.9919	 diff2 = 	-0.018321	 diff3 = 	-1.2403	 diff4 = 	-3.6407	 diff5 = 	515244.508	 diff6 = 	1758.3712	 diff7 = 	303836.9691	 diff8 = 	305595.3403
Iter = 	80	 relative error = 	1.0474	 diff_step = 	78233.2551	 diff = 	5681656.1926	 diff1 = 	4861863.8736	 diff2 = 	-0.017506	 diff3 = 	-1.1814	 diff4 = 	-3.4818	 diff5 = 	528890.4598	 diff6 = 	1826.484	 diff7 = 	289080.0559	 diff8 = 	290906.5399
Iter = 	100	 relative error = 	1.0459	 diff_step = 	52964.2174	 diff = 	5669652.4281	 diff1 = 	4848769.6444	 diff2 = 	-0.017077	 diff3 = 	-1.1489	 diff4 = 	-3.4045	 diff5 = 	536005.5811	 diff6 = 	1878.2698	 diff7 = 	283003.5033	 diff8 = 	284881.773
Iter = 	120	 relative error = 	1.0449	 diff_step = 	38286.8084	 diff = 	5663260.6271	 diff1 = 	4841016.5248	 diff2 = 	-0.016834	 diff3 = 	-1.1297	 diff4 = 	-3.3627	 diff5 = 	540121.8842	 diff6 = 	1914.4829	 diff7 = 	280212.2446	 diff8 = 	282126.7275
Iter = 	140	 relative error = 	1.0443	 diff_step = 	29049.0772	 diff = 	5659581.2283	 diff1 = 	4836155.2921	 diff2 = 	-0.01669	 diff3 = 	-1.1179	 diff4 = 	-3.3384	 diff5 = 	542687.6406	 diff6 = 	1939.0035	 diff7 = 	278803.7651	 diff8 = 	280742.7686
Iter = 	160	 relative error = 	1.0439	 diff_step = 	22758.0405	 diff = 	5657333.2005	 diff1 = 	4832975.1893	 diff2 = 	-0.016602	 diff3 = 	-1.1106	 diff4 = 	-3.3236	 diff5 = 	544364.8849	 diff6 = 	1955.447	 diff7 = 	278042.1301	 diff8 = 	279997.5771
Iter = 	180	 relative error = 	1.0436	 diff_step = 	18356.1114	 diff = 	5655868.6206	 diff1 = 	4830801.4046	 diff2 = 	-0.016549	 diff3 = 	-1.1059	 diff4 = 	-3.3143	 diff5 = 	545490.8862	 diff6 = 	1966.4951	 diff7 = 	277614.2715	 diff8 = 	279580.7666
Iter = 	200	 relative error = 	1.0433	 diff_step = 	15240.9694	 diff = 	5654854.2387	 diff1 = 	4829253.1602	 diff2 = 	-0.016516	 diff3 = 	-1.1029	 diff4 = 	-3.3084	 diff5 = 	546260.5449	 diff6 = 	1973.9629	 diff7 = 	277370.9986	 diff8 = 	279344.9615
Iter = 	220	 relative error = 	1.0431	 diff_step = 	12992.5473	 diff = 	5654110.9723	 diff1 = 	4828107.5239	 diff2 = 	-0.016496	 diff3 = 	-1.101	 diff4 = 	-3.3047	 diff5 = 	546794.6574	 diff6 = 	1979.052	 diff7 = 	277234.1612	 diff8 = 	279213.2132
Iter = 	240	 relative error = 	1.043	 diff_step = 	11316.5065	 diff = 	5653541.2872	 diff1 = 	4827232.8476	 diff2 = 	-0.016483	 diff3 = 	-1.0999	 diff4 = 	-3.3023	 diff5 = 	547170.426	 diff6 = 	1982.5468	 diff7 = 	277159.8854	 diff8 = 	279142.4322
Iter = 	260	 relative error = 	1.0429	 diff_step = 	10021.2023	 diff = 	5653088.0386	 diff1 = 	4826546.92	 diff2 = 	-0.016476	 diff3 = 	-1.0991	 diff4 = 	-3.3009	 diff5 = 	547438.1468	 diff6 = 	1984.9582	 diff7 = 	277122.4301	 diff8 = 	279107.3882
Iter = 	280	 relative error = 	1.0428	 diff_step = 	8986.8995	 diff = 	5652716.7816	 diff1 = 	4825996.9148	 diff2 = 	-0.016472	 diff3 = 	-1.0987	 diff4 = 	-3.3001	 diff5 = 	547631.2018	 diff6 = 	1986.6235	 diff7 = 	277106.4567	 diff8 = 	279093.0802
Iter = 	300	 relative error = 	1.0427	 diff_step = 	8132.3947	 diff = 	5652407.3497	 diff1 = 	4825549.212	 diff2 = 	-0.01647	 diff3 = 	-1.0984	 diff4 = 	-3.2997	 diff5 = 	547771.9928	 diff6 = 	1987.77	 diff7 = 	277102.7895	 diff8 = 	279090.5595
Iter = 	320	 relative error = 	1.0426	 diff_step = 	7394.4896	 diff = 	5652148.7384	 diff1 = 	4825183.2286	 diff2 = 	-0.016469	 diff3 = 	-1.0983	 diff4 = 	-3.2997	 diff5 = 	547875.5684	 diff6 = 	1988.55	 diff7 = 	277105.8057	 diff8 = 	279094.3557
Iter = 	340	 relative error = 	1.0425	 diff_step = 	6727.7526	 diff = 	5651933.1874	 diff1 = 	4824884.4475	 diff2 = 	-0.016469	 diff3 = 	-1.0982	 diff4 = 	-3.2998	 diff5 = 	547952.0674	 diff6 = 	1989.065	 diff7 = 	277112.022	 diff8 = 	279101.087
Iter = 	360	 relative error = 	1.0425	 diff_step = 	6123.0918	 diff = 	5651752.702	 diff1 = 	4824639.6453	 diff2 = 	-0.01647	 diff3 = 	-1.0981	 diff4 = 	-3.3001	 diff5 = 	548008.6608	 diff6 = 	1989.3894	 diff7 = 	277119.4211	 diff8 = 	279108.8106
Iter = 	380	 relative error = 	1.0425	 diff_step = 	5583.5604	 diff = 	5651601.1218	 diff1 = 	4824438.4324	 diff2 = 	-0.016471	 diff3 = 	-1.0981	 diff4 = 	-3.3004	 diff5 = 	548050.6194	 diff6 = 	1989.5786	 diff7 = 	277126.9063	 diff8 = 	279116.485
Iter = 	400	 relative error = 	1.0424	 diff_step = 	5088.1129	 diff = 	5651474.8471	 diff1 = 	4824274.2821	 diff2 = 	-0.016472	 diff3 = 	-1.0981	 diff4 = 	-3.3008	 diff5 = 	548081.5238	 diff6 = 	1989.6678	 diff7 = 	277133.7888	 diff8 = 	279123.4566
