 iteration 1
Iter = 	20	 relative error = 	1.0708	 diff_step = 	1665712.3542	 diff = 	5676685.6812	 diff1 = 	5090249.8563	 diff2 = 	-7.4298	 diff3 = 	-0.49956	 diff4 = 	-0.15155	 diff5 = 	133364.0119	 diff6 = 	5186.1851	 diff7 = 	447893.7088	 diff8 = 	453079.8939
Iter = 	40	 relative error = 	1.0546	 diff_step = 	264140.5928	 diff = 	5381165.3572	 diff1 = 	4934621.5556	 diff2 = 	-5.5549	 diff3 = 	-0.37685	 diff4 = 	-0.10877	 diff5 = 	180493.8599	 diff6 = 	4520.9083	 diff7 = 	261535.074	 diff8 = 	266055.9822
Iter = 	60	 relative error = 	1.049	 diff_step = 	140192.1562	 diff = 	5289719.7162	 diff1 = 	4876985.1885	 diff2 = 	-4.7809	 diff3 = 	-0.32513	 diff4 = 	-0.092127	 diff5 = 	208262.4328	 diff6 = 	4277.7107	 diff7 = 	200199.5823	 diff8 = 	204477.2931
Iter = 	80	 relative error = 	1.0464	 diff_step = 	85593.7576	 diff = 	5252138.9106	 diff1 = 	4850773.5235	 diff2 = 	-4.3641	 diff3 = 	-0.29661	 diff4 = 	-0.083672	 diff5 = 	225512.4879	 diff6 = 	4182.4045	 diff7 = 	171675.2391	 diff8 = 	175857.6437
Iter = 	100	 relative error = 	1.045	 diff_step = 	56623.6749	 diff = 	5234113.6629	 diff1 = 	4837174.1051	 diff2 = 	-4.1113	 diff3 = 	-0.27894	 diff4 = 	-0.078824	 diff5 = 	236515.307	 diff6 = 	4153.7406	 diff7 = 	156274.9793	 diff8 = 	160428.7199
Iter = 	120	 relative error = 	1.0441	 diff_step = 	39875.2834	 diff = 	5224428.9004	 diff1 = 	4829352.0177	 diff2 = 	-3.9469	 diff3 = 	-0.26728	 diff4 = 	-0.075844	 diff5 = 	243671.6412	 diff6 = 	4157.1094	 diff7 = 	147252.4221	 diff8 = 	151409.5315
Iter = 	140	 relative error = 	1.0436	 diff_step = 	29898.4759	 diff = 	5218736.1542	 diff1 = 	4824450.4631	 diff2 = 	-3.8351	 diff3 = 	-0.25923	 diff4 = 	-0.073928	 diff5 = 	248427.6159	 diff6 = 	4175.4243	 diff7 = 	141686.8192	 diff8 = 	145862.2435
Iter = 	160	 relative error = 	1.0431	 diff_step = 	23576.1999	 diff = 	5215193.2225	 diff1 = 	4821206.6476	 diff2 = 	-3.7565	 diff3 = 	-0.25351	 diff4 = 	-0.072654	 diff5 = 	251666.543	 diff6 = 	4199.5856	 diff7 = 	138124.529	 diff8 = 	142324.1146
Iter = 	180	 relative error = 	1.0428	 diff_step = 	19137.1355	 diff = 	5212899.6529	 diff1 = 	4818975.7578	 diff2 = 	-3.6999	 diff3 = 	-0.24933	 diff4 = 	-0.071787	 diff5 = 	253926.836	 diff6 = 	4224.7312	 diff7 = 	135776.3489	 diff8 = 	140001.0801
Iter = 	200	 relative error = 	1.0426	 diff_step = 	15930.2621	 diff = 	5211349.3656	 diff1 = 	4817374.9846	 diff2 = 	-3.6582	 diff3 = 	-0.24624	 diff4 = 	-0.071182	 diff5 = 	255540.5159	 diff6 = 	4248.4607	 diff7 = 	134189.3801	 diff8 = 	138437.8408
Iter = 	220	 relative error = 	1.0424	 diff_step = 	13549.1786	 diff = 	5210263.4067	 diff1 = 	4816187.2974	 diff2 = 	-3.6272	 diff3 = 	-0.24391	 diff4 = 	-0.070751	 diff5 = 	256717.6402	 diff6 = 	4269.7007	 diff7 = 	133092.7102	 diff8 = 	137362.4109
