 iteration 1
Iter = 	20	 relative error = 	1.069	 diff_step = 	1639901.1333	 diff = 	5406275.9386	 diff1 = 	5078435.2833	 diff2 = 	-0.5865	 diff3 = 	-396.2163	 diff4 = 	-0.011443	 diff5 = 	18090.1835	 diff6 = 	36815.5381	 diff7 = 	273331.7479	 diff8 = 	310147.286
Iter = 	40	 relative error = 	1.0535	 diff_step = 	267892.1191	 diff = 	5157596.6374	 diff1 = 	4926947.5338	 diff2 = 	-0.46427	 diff3 = 	-317.2102	 diff4 = 	-0.0086588	 diff5 = 	23693.7877	 diff6 = 	32963.3464	 diff7 = 	174309.6527	 diff8 = 	207272.9991
Iter = 	60	 relative error = 	1.0481	 diff_step = 	143455.4868	 diff = 	5057495.8454	 diff1 = 	4870374.3153	 diff2 = 	-0.39717	 diff3 = 	-272.6821	 diff4 = 	-0.0072378	 diff5 = 	28044.9047	 diff6 = 	30155.8924	 diff7 = 	129193.8194	 diff8 = 	159349.7118
Iter = 	80	 relative error = 	1.0457	 diff_step = 	87854.7427	 diff = 	5007587.547	 diff1 = 	4844663.2671	 diff2 = 	-0.35356	 diff3 = 	-243.1002	 diff4 = 	-0.0063627	 diff5 = 	31603.218	 diff6 = 	28070.0217	 diff7 = 	103494.5003	 diff8 = 	131564.522
Iter = 	100	 relative error = 	1.0444	 diff_step = 	58219.3459	 diff = 	4979371.1795	 diff1 = 	4831543.608	 diff2 = 	-0.32258	 diff3 = 	-221.8305	 diff4 = 	-0.0057647	 diff5 = 	34593.0665	 diff6 = 	26470.9042	 diff7 = 	86985.7597	 diff8 = 	113456.6638
Iter = 	120	 relative error = 	1.0436	 diff_step = 	40857.2029	 diff = 	4961829.5567	 diff1 = 	4824132.9996	 diff2 = 	-0.29927	 diff3 = 	-205.7567	 diff4 = 	-0.0053285	 diff5 = 	37144.5462	 diff6 = 	25214.957	 diff7 = 	75543.115	 diff8 = 	100758.0721
Iter = 	140	 relative error = 	1.0431	 diff_step = 	30526.6613	 diff = 	4950116.187	 diff1 = 	4819566.3723	 diff2 = 	-0.28104	 diff3 = 	-193.1608	 diff4 = 	-0.0049956	 diff5 = 	39348.9819	 diff6 = 	24210.555	 diff7 = 	67183.7246	 diff8 = 	91394.2797
Iter = 	160	 relative error = 	1.0427	 diff_step = 	24002.2638	 diff = 	4941905.8438	 diff1 = 	4816583.9393	 diff2 = 	-0.26637	 diff3 = 	-183.0133	 diff4 = 	-0.0047331	 diff5 = 	41272.9643	 diff6 = 	23395.4107	 diff7 = 	60836.8139	 diff8 = 	84232.2246
Iter = 	180	 relative error = 	1.0425	 diff_step = 	19475.0661	 diff = 	4935946.6235	 diff1 = 	4814556.3794	 diff2 = 	-0.2543	 diff3 = 	-174.6617	 diff4 = 	-0.004521	 diff5 = 	42965.1969	 diff6 = 	22725.8026	 diff7 = 	55874.1652	 diff8 = 	78599.9678
Iter = 	200	 relative error = 	1.0422	 diff_step = 	16218.9247	 diff = 	4931484.8538	 diff1 = 	4813116.7892	 diff2 = 	-0.24421	 diff3 = 	-167.671	 diff4 = 	-0.0043465	 diff5 = 	44461.8619	 diff6 = 	22170.598	 diff7 = 	51903.5243	 diff8 = 	74074.1223
Iter = 	220	 relative error = 	1.0421	 diff_step = 	13808.6445	 diff = 	4928061.989	 diff1 = 	4812058.6139	 diff2 = 	-0.23565	 diff3 = 	-161.7385	 diff4 = 	-0.0042005	 diff5 = 	45791.1999	 diff6 = 	21706.803	 diff7 = 	48667.3505	 diff8 = 	70374.1535
Iter = 	240	 relative error = 	1.0419	 diff_step = 	11948.602	 diff = 	4925383.2522	 diff1 = 	4811257.4442	 diff2 = 	-0.22831	 diff3 = 	-156.6461	 diff4 = 	-0.004077	 diff5 = 	46976.0653	 diff6 = 	21317.0596	 diff7 = 	45989.5616	 diff8 = 	67306.6212
Iter = 	260	 relative error = 	1.0418	 diff_step = 	10463.6194	 diff = 	4923252.5154	 diff1 = 	4810635.9307	 diff2 = 	-0.22196	 diff3 = 	-152.2328	 diff4 = 	-0.0039713	 diff5 = 	48035.2642	 diff6 = 	20988.0433	 diff7 = 	43745.7359	 diff8 = 	64733.7793
Iter = 	280	 relative error = 	1.0417	 diff_step = 	9247.2283	 diff = 	4921535.3938	 diff1 = 	4810144.6761	 diff2 = 	-0.21641	 diff3 = 	-148.3767	 diff4 = 	-0.0038801	 diff5 = 	48984.4545	 diff6 = 	20709.3562	 diff7 = 	41845.5039	 diff8 = 	62554.8601
Iter = 	300	 relative error = 	1.0416	 diff_step = 	8237.6686	 diff = 	4920137.3127	 diff1 = 	4809751.2452	 diff2 = 	-0.21153	 diff3 = 	-144.9833	 diff4 = 	-0.0038008	 diff5 = 	49836.8381	 diff6 = 	20472.7649	 diff7 = 	40221.6633	 diff8 = 	60694.4281
Iter = 	320	 relative error = 	1.0416	 diff_step = 	7387.545	 diff = 	4918989.6869	 diff1 = 	4809433.3691	 diff2 = 	-0.20721	 diff3 = 	-141.9785	 diff4 = 	-0.0037315	 diff5 = 	50603.6639	 diff6 = 	20271.6435	 diff7 = 	38823.1997	 diff8 = 	59094.8433
Iter = 	340	 relative error = 	1.0415	 diff_step = 	6657.2609	 diff = 	4918040.7803	 diff1 = 	4809174.4171	 diff2 = 	-0.20338	 diff3 = 	-139.3027	 diff4 = 	-0.0036705	 diff5 = 	51294.6087	 diff6 = 	20100.5828	 diff7 = 	37610.6814	 diff8 = 	57711.2643
