 iteration 1
Iter = 	20	 relative error = 	1.0933	 diff_step = 	1667507.853	 diff = 	5672494.7348	 diff1 = 	5090090.5574	 diff2 = 	-7941.309	 diff3 = 	-50.2656	 diff4 = 	-0.1523	 diff5 = 	132857.9903	 diff6 = 	5202.4656	 diff7 = 	452335.4485	 diff8 = 	457537.9141
Iter = 	40	 relative error = 	1.0694	 diff_step = 	264592.0273	 diff = 	5377043.43	 diff1 = 	4934564.7136	 diff2 = 	-5855.3714	 diff3 = 	-37.9134	 diff4 = 	-0.10926	 diff5 = 	179853.8189	 diff6 = 	4532.3968	 diff7 = 	263985.8947	 diff8 = 	268518.2915
Iter = 	60	 relative error = 	1.061	 diff_step = 	140321.2057	 diff = 	5285818.693	 diff1 = 	4876984.8554	 diff2 = 	-5018.2636	 diff3 = 	-32.718	 diff4 = 	-0.09255	 diff5 = 	207485.6127	 diff6 = 	4288.2028	 diff7 = 	202111.0962	 diff8 = 	206399.299
Iter = 	80	 relative error = 	1.0572	 diff_step = 	85685.193	 diff = 	5248357.0361	 diff1 = 	4850802.231	 diff2 = 	-4577.3101	 diff3 = 	-29.8542	 diff4 = 	-0.084064	 diff5 = 	224622.896	 diff6 = 	4192.657	 diff7 = 	173346.5004	 diff8 = 	177539.1575
Iter = 	100	 relative error = 	1.0552	 diff_step = 	56701.1508	 diff = 	5230393.9386	 diff1 = 	4837221.6089	 diff2 = 	-4315.9757	 diff3 = 	-28.0816	 diff4 = 	-0.079199	 diff5 = 	235537.5776	 diff6 = 	4163.9949	 diff7 = 	157814.8937	 diff8 = 	161978.8886
Iter = 	120	 relative error = 	1.0542	 diff_step = 	39945.6113	 diff = 	5220741.0398	 diff1 = 	4829412.545	 diff2 = 	-4150.5294	 diff3 = 	-26.9105	 diff4 = 	-0.07621	 diff5 = 	242626.3543	 diff6 = 	4167.4694	 diff7 = 	148712.1871	 diff8 = 	152879.6565
Iter = 	140	 relative error = 	1.0536	 diff_step = 	29962.1656	 diff = 	5215065.022	 diff1 = 	4824521.3587	 diff2 = 	-4041.2225	 diff3 = 	-26.1026	 diff4 = 	-0.074287	 diff5 = 	247330.9009	 diff6 = 	4185.943	 diff7 = 	143094.2187	 diff8 = 	147280.1617
Iter = 	160	 relative error = 	1.0532	 diff_step = 	23631.4547	 diff = 	5211531.0248	 diff1 = 	4821286.3404	 diff2 = 	-3966.7354	 diff3 = 	-25.5274	 diff4 = 	-0.073009	 diff5 = 	250530.6557	 diff6 = 	4210.2902	 diff7 = 	139496.0744	 diff8 = 	143706.3646
Iter = 	180	 relative error = 	1.053	 diff_step = 	19185.506	 diff = 	5209241.9457	 diff1 = 	4819062.7405	 diff2 = 	-3914.719	 diff3 = 	-25.108	 diff4 = 	-0.072139	 diff5 = 	252760.9907	 diff6 = 	4235.6332	 diff7 = 	137122.4805	 diff8 = 	141358.1137
Iter = 	200	 relative error = 	1.0529	 diff_step = 	15972.6569	 diff = 	5207693.6718	 diff1 = 	4817467.9695	 diff2 = 	-3877.6685	 diff3 = 	-24.7968	 diff4 = 	-0.071532	 diff5 = 	254351.6809	 diff6 = 	4259.5605	 diff7 = 	135516.9976	 diff8 = 	139776.5581
Iter = 	220	 relative error = 	1.0529	 diff_step = 	13585.9504	 diff = 	5206608.3177	 diff1 = 	4816285.1234	 diff2 = 	-3850.8143	 diff3 = 	-24.5624	 diff4 = 	-0.0711	 diff5 = 	255511.1233	 diff6 = 	4280.9919	 diff7 = 	134406.5268	 diff8 = 	138687.5188
Iter = 	240	 relative error = 	1.0528	 diff_step = 	11733.0491	 diff = 	5205824.6606	 diff1 = 	4815384.9855	 diff2 = 	-3831.0642	 diff3 = 	-24.3841	 diff4 = 	-0.070785	 diff5 = 	256373.0335	 diff6 = 	4299.5613	 diff7 = 	133622.5994	 diff8 = 	137922.1607
Iter = 	260	 relative error = 	1.0528	 diff_step = 	10242.8799	 diff = 	5205242.9866	 diff1 = 	4814684.7544	 diff2 = 	-3816.368	 diff3 = 	-24.2471	 diff4 = 	-0.070552	 diff5 = 	257024.8033	 diff6 = 	4315.3026	 diff7 = 	133058.812	 diff8 = 	137374.1146
Iter = 	280	 relative error = 	1.0528	 diff_step = 	9017.6784	 diff = 	5204800.6167	 diff1 = 	4814130.2533	 diff2 = 	-3805.3298	 diff3 = 	-24.1411	 diff4 = 	-0.070376	 diff5 = 	257524.8413	 diff6 = 	4328.4603	 diff7 = 	132646.603	 diff8 = 	136975.0634
Iter = 	300	 relative error = 	1.0528	 diff_step = 	8000.057	 diff = 	5204457.9503	 diff1 = 	4813685.7093	 diff2 = 	-3796.9778	 diff3 = 	-24.0587	 diff4 = 	-0.070242	 diff5 = 	257913.0683	 diff6 = 	4339.3609	 diff7 = 	132340.9186	 diff8 = 	136680.2795
Iter = 	320	 relative error = 	1.0528	 diff_step = 	7148.1015	 diff = 	5204188.5142	 diff1 = 	4813325.951	 diff2 = 	-3790.624	 diff3 = 	-23.9943	 diff4 = 	-0.070138	 diff5 = 	258217.3913	 diff6 = 	4348.3384	 diff7 = 	132111.5219	 diff8 = 	136459.8603
Iter = 	340	 relative error = 	1.0528	 diff_step = 	6429.2902	 diff = 	5203973.9309	 diff1 = 	4813032.5416	 diff2 = 	-3785.7729	 diff3 = 	-23.9439	 diff4 = 	-0.070057	 diff5 = 	258457.7829	 diff6 = 	4355.7049	 diff7 = 	131937.6884	 diff8 = 	136293.3933
