 iteration 1
Iter = 	20	 relative error = 	1.699	 diff_step = 	1641561.5516	 diff = 	5080059.7648	 diff1 = 	5110507.4883	 diff2 = 	-165707.1566	 diff3 = 	-632.4328	 diff4 = 	-0.017736	 diff5 = 	11955.734	 diff6 = 	54796.8464	 diff7 = 	69139.3032	 diff8 = 	123936.1496
Iter = 	40	 relative error = 	1.7053	 diff_step = 	271640.6599	 diff = 	4934300.6159	 diff1 = 	4963041.0354	 diff2 = 	-172462.5105	 diff3 = 	-656.4293	 diff4 = 	-0.017118	 diff5 = 	12625.1809	 diff6 = 	59835.3452	 diff7 = 	71918.0115	 diff8 = 	131753.3567
Iter = 	60	 relative error = 	1.7214	 diff_step = 	146074.0711	 diff = 	4879456.0105	 diff1 = 	4909492.631	 diff2 = 	-179720.2191	 diff3 = 	-677.7744	 diff4 = 	-0.016941	 diff5 = 	12979.9033	 diff6 = 	62393.5912	 diff7 = 	74987.8955	 diff8 = 	137381.4867
Iter = 	80	 relative error = 	1.741	 diff_step = 	90270.7954	 diff = 	4853941.81	 diff1 = 	4886662.5934	 diff2 = 	-187568.8844	 diff3 = 	-697.7786	 diff4 = 	-0.016979	 diff5 = 	13182.7789	 diff6 = 	63994.9377	 diff7 = 	78368.18	 diff8 = 	142363.1177
Iter = 	100	 relative error = 	1.7627	 diff_step = 	60521.921	 diff = 	4840332.0031	 diff1 = 	4876624.7705	 diff2 = 	-196148.2933	 diff3 = 	-717.7211	 diff4 = 	-0.017146	 diff5 = 	13295.1786	 diff6 = 	65180.5037	 diff7 = 	82097.5819	 diff8 = 	147278.0856
Iter = 	120	 relative error = 	1.7858	 diff_step = 	43184.1603	 diff = 	4831982.2546	 diff1 = 	4872682.3294	 diff2 = 	-205749.4065	 diff3 = 	-738.0988	 diff4 = 	-0.017403	 diff5 = 	13344.6511	 diff6 = 	66219.1008	 diff7 = 	86223.696	 diff8 = 	152442.7968
Iter = 	140	 relative error = 	1.8106	 diff_step = 	33416.7083	 diff = 	4825943.5521	 diff1 = 	4872375.1048	 diff2 = 	-217184.8308	 diff3 = 	-758.9556	 diff4 = 	-0.017735	 diff5 = 	13346.2651	 diff6 = 	67308.7675	 diff7 = 	90857.2188	 diff8 = 	158165.9863
Iter = 	160	 relative error = 	1.8382	 diff_step = 	28757.1871	 diff = 	4820048.8598	 diff1 = 	4875795.2093	 diff2 = 	-233373.7753	 diff3 = 	-780.2596	 diff4 = 	-0.018154	 diff5 = 	13301.8503	 diff6 = 	68732.9517	 diff7 = 	96372.9017	 diff8 = 	165105.8534
Iter = 	180	 relative error = 	1.88	 diff_step = 	32319.377	 diff = 	4807067.3562	 diff1 = 	4890325.854	 diff2 = 	-271818.9788	 diff3 = 	-802.9718	 diff4 = 	-0.018769	 diff5 = 	13181.7429	 diff6 = 	71422.617	 diff7 = 	104759.1117	 diff8 = 	176181.7287
Iter = 	200	 relative error = 	2.6801	 diff_step = 	188196.6957	 diff = 	4264413.977	 diff1 = 	5350496.6892	 diff2 = 	-1415911.5618	 diff3 = 	-868.168	 diff4 = 	-0.021517	 diff5 = 	12627.7084	 diff6 = 	95525.7206	 diff7 = 	222543.6101	 diff8 = 	318069.3307
Iter = 	220	 relative error = 	2.0402	 diff_step = 	777836.0948	 diff = 	5298601.0986	 diff1 = 	5372269.4202	 diff2 = 	-286036.8158	 diff3 = 	-947.3087	 diff4 = 	-0.021153	 diff5 = 	11177.9203	 diff6 = 	70656.6647	 diff7 = 	131481.2391	 diff8 = 	202137.9038
