 iteration 1
Iter = 	20	 relative error = 	1.0715	 diff_step = 	1665638.8263	 diff = 	5676231.1116	 diff1 = 	5090214.2448	 diff2 = 	-747.9539	 diff3 = 	-0.049981	 diff4 = 	-15.1665	 diff5 = 	133322.9717	 diff6 = 	5187.4357	 diff7 = 	448269.6298	 diff8 = 	453457.0656
Iter = 	40	 relative error = 	1.0551	 diff_step = 	264153.0271	 diff = 	5380750.7539	 diff1 = 	4934604.9189	 diff2 = 	-558.4145	 diff3 = 	-0.037705	 diff4 = 	-10.8854	 diff5 = 	180437.091	 diff6 = 	4521.8636	 diff7 = 	261756.2181	 diff8 = 	266278.0817
Iter = 	60	 relative error = 	1.0493	 diff_step = 	140194.5026	 diff = 	5289333.3034	 diff1 = 	4876976.6187	 diff2 = 	-480.3892	 diff3 = 	-0.032531	 diff4 = 	-9.2199	 diff5 = 	208190.9177	 diff6 = 	4278.6165	 diff7 = 	200376.7921	 diff8 = 	204655.4086
Iter = 	80	 relative error = 	1.0467	 diff_step = 	85597.3787	 diff = 	5251766.6581	 diff1 = 	4850768.7958	 diff2 = 	-438.4759	 diff3 = 	-0.029678	 diff4 = 	-8.3739	 diff5 = 	225429.183	 diff6 = 	4183.3005	 diff7 = 	171832.2583	 diff8 = 	176015.5588
Iter = 	100	 relative error = 	1.0453	 diff_step = 	56628.1421	 diff = 	5233748.7957	 diff1 = 	4837171.5379	 diff2 = 	-413.1144	 diff3 = 	-0.027911	 diff4 = 	-7.8888	 diff5 = 	236422.9985	 diff6 = 	4154.6347	 diff7 = 	156420.6556	 diff8 = 	160575.2903
Iter = 	120	 relative error = 	1.0444	 diff_step = 	39880.5734	 diff = 	5224067.9815	 diff1 = 	4829350.7277	 diff2 = 	-396.6788	 diff3 = 	-0.026744	 diff4 = 	-7.5907	 diff5 = 	243572.5749	 diff6 = 	4158.0032	 diff7 = 	147390.9719	 diff8 = 	151548.9751
Iter = 	140	 relative error = 	1.0438	 diff_step = 	29904.0255	 diff = 	5218377.4573	 diff1 = 	4824450.0421	 diff2 = 	-385.5382	 diff3 = 	-0.02594	 diff4 = 	-7.399	 diff5 = 	248323.5034	 diff6 = 	4176.3181	 diff7 = 	141820.5567	 diff8 = 	145996.8749
Iter = 	160	 relative error = 	1.0434	 diff_step = 	23581.5909	 diff = 	5214835.8182	 diff1 = 	4821206.8709	 diff2 = 	-377.7396	 diff3 = 	-0.025367	 diff4 = 	-7.2716	 diff5 = 	251558.6523	 diff6 = 	4200.4798	 diff7 = 	138254.8518	 diff8 = 	142455.3316
Iter = 	180	 relative error = 	1.043	 diff_step = 	19142.4274	 diff = 	5212542.9928	 diff1 = 	4818976.4626	 diff2 = 	-372.145	 diff3 = 	-0.02495	 diff4 = 	-7.1848	 diff5 = 	253816.0962	 diff6 = 	4225.6263	 diff7 = 	135904.1626	 diff8 = 	140129.7889
Iter = 	200	 relative error = 	1.0428	 diff_step = 	15935.4898	 diff = 	5210993.1232	 diff1 = 	4817376.054	 diff2 = 	-368.0538	 diff3 = 	-0.02464	 diff4 = 	-7.1244	 diff5 = 	255427.6112	 diff6 = 	4249.3574	 diff7 = 	134315.3034	 diff8 = 	138564.6608
Iter = 	220	 relative error = 	1.0426	 diff_step = 	13554.0233	 diff = 	5209907.3813	 diff1 = 	4816188.64	 diff2 = 	-365.015	 diff3 = 	-0.024407	 diff4 = 	-7.0812	 diff5 = 	256603.0791	 diff6 = 	4270.5995	 diff7 = 	133217.1833	 diff8 = 	137487.7828
