 iteration 1
Iter = 	20	 relative error = 	1.0984	 diff_step = 	1599867.243	 diff = 	5138125.2839	 diff1 = 	5074734.9931	 diff2 = 	-9884.1418	 diff3 = 	-61.9189	 diff4 = 	-175.3727	 diff5 = 	12035.3531	 diff6 = 	54752.4913	 diff7 = 	6723.8798	 diff8 = 	61476.3711
Iter = 	40	 relative error = 	1.0838	 diff_step = 	269648.5815	 diff = 	4994416.7692	 diff1 = 	4925320.0307	 diff2 = 	-9919.8423	 diff3 = 	-62.7777	 diff4 = 	-166.6711	 diff5 = 	12768.231	 diff6 = 	59739.279	 diff7 = 	6738.5196	 diff8 = 	66477.7986
Iter = 	60	 relative error = 	1.079	 diff_step = 	144335.7798	 diff = 	4941444.8521	 diff1 = 	4869502.7833	 diff2 = 	-9947.5633	 diff3 = 	-63.2375	 diff4 = 	-162.0882	 diff5 = 	13179.8823	 diff6 = 	62184.8706	 diff7 = 	6750.2048	 diff8 = 	68935.0755
Iter = 	80	 relative error = 	1.077	 diff_step = 	88472.1776	 diff = 	4917707.8559	 diff1 = 	4844108.1798	 diff2 = 	-9968.7483	 diff3 = 	-63.4597	 diff4 = 	-159.3958	 diff5 = 	13439.7151	 diff6 = 	63591.0893	 diff7 = 	6760.4755	 diff8 = 	70351.5648
Iter = 	100	 relative error = 	1.076	 diff_step = 	58672.801	 diff = 	4905811.0446	 diff1 = 	4831157.0525	 diff2 = 	-9986.428	 diff3 = 	-63.5892	 diff4 = 	-157.7073	 diff5 = 	13612.7203	 diff6 = 	64477.7291	 diff7 = 	6771.2673	 diff8 = 	71248.9964
Iter = 	120	 relative error = 	1.0755	 diff_step = 	41232.5517	 diff = 	4899217.8673	 diff1 = 	4823850.1288	 diff2 = 	-10001.9862	 diff3 = 	-63.6897	 diff4 = 	-156.6156	 diff5 = 	13729.4484	 diff6 = 	65077.4587	 diff7 = 	6783.1229	 diff8 = 	71860.5816
Iter = 	140	 relative error = 	1.0751	 diff_step = 	30858.0945	 diff = 	4895238.4998	 diff1 = 	4819361.0667	 diff2 = 	-10016.2144	 diff3 = 	-63.7811	 diff4 = 	-155.8936	 diff5 = 	13809.4377	 diff6 = 	65507.9367	 diff7 = 	6795.9478	 diff8 = 	72303.8845
Iter = 	160	 relative error = 	1.0749	 diff_step = 	24264.9058	 diff = 	4892702.472	 diff1 = 	4816444.9984	 diff2 = 	-10029.5442	 diff3 = 	-63.8689	 diff4 = 	-155.4084	 diff5 = 	13865.3731	 diff6 = 	65831.4452	 diff7 = 	6809.4767	 diff8 = 	72640.922
Iter = 	180	 relative error = 	1.0747	 diff_step = 	19686.582	 diff = 	4891022.0699	 diff1 = 	4814471.5469	 diff2 = 	-10042.2693	 diff3 = 	-63.9552	 diff4 = 	-155.0859	 diff5 = 	13905.1037	 diff6 = 	66083.2683	 diff7 = 	6823.4614	 diff8 = 	72906.7297
Iter = 	200	 relative error = 	1.0746	 diff_step = 	16392.8906	 diff = 	4889859.8488	 diff1 = 	4813076.9186	 diff2 = 	-10054.5922	 diff3 = 	-64.0411	 diff4 = 	-154.8782	 diff5 = 	13933.3824	 diff6 = 	66285.3333	 diff7 = 	6837.7259	 diff8 = 	73123.0592
Iter = 	220	 relative error = 	1.0746	 diff_step = 	13954.3257	 diff = 	4889027.1506	 diff1 = 	4812055.6398	 diff2 = 	-10066.6401	 diff3 = 	-64.1273	 diff4 = 	-154.7527	 diff5 = 	13953.3162	 diff6 = 	66451.5697	 diff7 = 	6852.1451	 diff8 = 	73303.7148
Iter = 	240	 relative error = 	1.0745	 diff_step = 	12080.77	 diff = 	4888412.168	 diff1 = 	4811284.6379	 diff2 = 	-10078.4965	 diff3 = 	-64.2141	 diff4 = 	-154.6869	 diff5 = 	13967.083	 diff6 = 	66591.2169	 diff7 = 	6866.6278	 diff8 = 	73457.8447
Iter = 	260	 relative error = 	1.0745	 diff_step = 	10592.5755	 diff = 	4887946.3716	 diff1 = 	4810687.5912	 diff2 = 	-10090.215	 diff3 = 	-64.3015	 diff4 = 	-154.6649	 diff5 = 	13976.2395	 diff6 = 	66710.6141	 diff7 = 	6881.1082	 diff8 = 	73591.7222
Iter = 	280	 relative error = 	1.0744	 diff_step = 	9379.412	 diff = 	4887586.6018	 diff1 = 	4810215.7543	 diff2 = 	-10101.8265	 diff3 = 	-64.3891	 diff4 = 	-154.6755	 diff5 = 	13981.9049	 diff6 = 	66814.292	 diff7 = 	6895.5418	 diff8 = 	73709.8338
Iter = 	300	 relative error = 	1.0744	 diff_step = 	8373.981	 diff = 	4887305.7586	 diff1 = 	4809837.889	 diff2 = 	-10113.3476	 diff3 = 	-64.4768	 diff4 = 	-154.7108	 diff5 = 	13984.8893	 diff6 = 	66905.6128	 diff7 = 	6909.9027	 diff8 = 	73815.5155
Iter = 	320	 relative error = 	1.0744	 diff_step = 	7523.4877	 diff = 	4887086.1323	 diff1 = 	4809533.2288	 diff2 = 	-10124.7868	 diff3 = 	-64.5639	 diff4 = 	-154.7648	 diff5 = 	13985.7804	 diff6 = 	66987.0622	 diff7 = 	6924.1763	 diff8 = 	73911.2385
Iter = 	340	 relative error = 	1.0744	 diff_step = 	6787.2689	 diff = 	4886914.2677	 diff1 = 	4809286.0398	 diff2 = 	-10136.1473	 diff3 = 	-64.65	 diff4 = 	-154.833	 diff5 = 	13985.0134	 diff6 = 	67060.4927	 diff7 = 	6938.352	 diff8 = 	73998.8447
Iter = 	360	 relative error = 	1.0744	 diff_step = 	6145.6255	 diff = 	4886778.9114	 diff1 = 	4809083.2846	 diff2 = 	-10147.4295	 diff3 = 	-64.7347	 diff4 = 	-154.9122	 diff5 = 	13982.924	 diff6 = 	67127.3595	 diff7 = 	6952.4198	 diff8 = 	74079.7793
Iter = 	380	 relative error = 	1.0744	 diff_step = 	5590.4415	 diff = 	4886671.3594	 diff1 = 	4808914.8315	 diff2 = 	-10158.6313	 diff3 = 	-64.8178	 diff4 = 	-155.0008	 diff5 = 	13979.7772	 diff6 = 	67188.8307	 diff7 = 	6966.3698	 diff8 = 	74155.2006
Iter = 	400	 relative error = 	1.0744	 diff_step = 	5100.2744	 diff = 	4886585.8717	 diff1 = 	4808773.8363	 diff2 = 	-10169.7499	 diff3 = 	-64.899	 diff4 = 	-155.0964	 diff5 = 	13975.7855	 diff6 = 	67245.8022	 diff7 = 	6980.1931	 diff8 = 	74225.9953
Iter = 	420	 relative error = 	1.0745	 diff_step = 	4663.1135	 diff = 	4886517.8793	 diff1 = 	4808654.8617	 diff2 = 	-10180.782	 diff3 = 	-64.9784	 diff4 = 	-155.1975	 diff5 = 	13971.1192	 diff6 = 	67298.9743	 diff7 = 	6993.882	 diff8 = 	74292.8563
Iter = 	440	 relative error = 	1.0745	 diff_step = 	4272.0475	 diff = 	4886463.8764	 diff1 = 	4808553.7011	 diff2 = 	-10191.7239	 diff3 = 	-65.056	 diff4 = 	-155.3028	 diff5 = 	13965.9137	 diff6 = 	67348.9137	 diff7 = 	7007.4305	 diff8 = 	74356.3442
Iter = 	460	 relative error = 	1.0745	 diff_step = 	3922.9667	 diff = 	4886421.194	 diff1 = 	4808467.1012	 diff2 = 	-10202.5724	 diff3 = 	-65.1317	 diff4 = 	-155.4116	 diff5 = 	13960.2798	 diff6 = 	67396.0944	 diff7 = 	7020.8343	 diff8 = 	74416.9286
Iter = 	480	 relative error = 	1.0745	 diff_step = 	3608.7659	 diff = 	4886387.8992	 diff1 = 	4808392.6715	 diff2 = 	-10213.3244	 diff3 = 	-65.2056	 diff4 = 	-155.5229	 diff5 = 	13954.308	 diff6 = 	67440.8827	 diff7 = 	7034.0898	 diff8 = 	74474.9725
Iter = 	500	 relative error = 	1.0746	 diff_step = 	3326.2951	 diff = 	4886362.0873	 diff1 = 	4808328.1138	 diff2 = 	-10223.9775	 diff3 = 	-65.2779	 diff4 = 	-155.636	 diff5 = 	13948.0754	 diff6 = 	67483.5948	 diff7 = 	7047.1947	 diff8 = 	74530.7895
Iter = 	520	 relative error = 	1.0746	 diff_step = 	3075.0924	 diff = 	4886342.286	 diff1 = 	4808271.6131	 diff2 = 	-10234.5297	 diff3 = 	-65.3486	 diff4 = 	-155.7504	 diff5 = 	13941.6464	 diff6 = 	67524.508	 diff7 = 	7060.1472	 diff8 = 	74584.6552
Iter = 	540	 relative error = 	1.0746	 diff_step = 	2854.2861	 diff = 	4886327.2738	 diff1 = 	4808221.6563	 diff2 = 	-10244.9793	 diff3 = 	-65.4178	 diff4 = 	-155.8655	 diff5 = 	13935.0751	 diff6 = 	67563.8584	 diff7 = 	7072.9466	 diff8 = 	74636.805
