 iteration 1
Iter = 	20	 relative error = 	1.075	 diff_step = 	1669640.9724	 diff = 	5984760.3979	 diff1 = 	5068991.0106	 diff2 = 	-2602.7669	 diff3 = 	-1.7215	 diff4 = 	-5.245	 diff5 = 	403463.9962	 diff6 = 	1720.4369	 diff7 = 	513194.6877	 diff8 = 	514915.1246
Iter = 	40	 relative error = 	1.0589	 diff_step = 	233825.5194	 diff = 	5767723.5453	 diff1 = 	4935918.9913	 diff2 = 	-2056.2919	 diff3 = 	-1.3702	 diff4 = 	-4.0337	 diff5 = 	483521.5395	 diff6 = 	1697.118	 diff7 = 	348647.5923	 diff8 = 	350344.7103
Iter = 	60	 relative error = 	1.0529	 diff_step = 	125372.0527	 diff = 	5705004.0278	 diff1 = 	4885339.3032	 diff2 = 	-1871.3421	 diff3 = 	-1.2445	 diff4 = 	-3.6471	 diff5 = 	514283.1835	 diff6 = 	1762.9892	 diff7 = 	305494.7855	 diff8 = 	307257.7748
Iter = 	80	 relative error = 	1.0501	 diff_step = 	78011.3889	 diff = 	5679809.5417	 diff1 = 	4861424.1558	 diff2 = 	-1789.902	 diff3 = 	-1.1842	 diff4 = 	-3.4849	 diff5 = 	528223.242	 diff6 = 	1829.5452	 diff7 = 	290127.1697	 diff8 = 	291956.7149
Iter = 	100	 relative error = 	1.0487	 diff_step = 	52811.0681	 diff = 	5667849.4706	 diff1 = 	4848467.5125	 diff2 = 	-1749.4758	 diff3 = 	-1.1511	 diff4 = 	-3.4063	 diff5 = 	535442.9857	 diff6 = 	1880.7069	 diff7 = 	283812.2987	 diff8 = 	285693.0057
Iter = 	120	 relative error = 	1.0479	 diff_step = 	38139.547	 diff = 	5661504.7551	 diff1 = 	4840809.9964	 diff2 = 	-1727.9234	 diff3 = 	-1.1317	 diff4 = 	-3.3641	 diff5 = 	539594.8313	 diff6 = 	1916.6362	 diff7 = 	280915.7105	 diff8 = 	282832.3467
Iter = 	140	 relative error = 	1.0474	 diff_step = 	28891.4219	 diff = 	5657866.3858	 diff1 = 	4836019.5101	 diff2 = 	-1715.9536	 diff3 = 	-1.1198	 diff4 = 	-3.3396	 diff5 = 	542170.5527	 diff6 = 	1941.0093	 diff7 = 	279455.7266	 diff8 = 	281396.736
Iter = 	160	 relative error = 	1.0471	 diff_step = 	22589.8566	 diff = 	5655652.5094	 diff1 = 	4832894.3912	 diff2 = 	-1709.1409	 diff3 = 	-1.1123	 diff4 = 	-3.3246	 diff5 = 	543847.7231	 diff6 = 	1957.3654	 diff7 = 	278666.6076	 diff8 = 	280623.973
Iter = 	180	 relative error = 	1.0469	 diff_step = 	18176.1672	 diff = 	5654216.7215	 diff1 = 	4830765.4387	 diff2 = 	-1705.1941	 diff3 = 	-1.1076	 diff4 = 	-3.3153	 diff5 = 	544969.7845	 diff6 = 	1968.3511	 diff7 = 	278222.7641	 diff8 = 	280191.1152
Iter = 	200	 relative error = 	1.0467	 diff_step = 	15065.9081	 diff = 	5653224.9094	 diff1 = 	4829252.3741	 diff2 = 	-1702.9022	 diff3 = 	-1.1046	 diff4 = 	-3.3094	 diff5 = 	545734.612	 diff6 = 	1975.7712	 diff7 = 	277969.4683	 diff8 = 	279945.2395
Iter = 	220	 relative error = 	1.0466	 diff_step = 	12838.1526	 diff = 	5652499.1235	 diff1 = 	4828134.1457	 diff2 = 	-1701.5923	 diff3 = 	-1.1027	 diff4 = 	-3.3056	 diff5 = 	546264.165	 diff6 = 	1980.8223	 diff7 = 	277825.9912	 diff8 = 	279806.8135
Iter = 	240	 relative error = 	1.0465	 diff_step = 	11198.5067	 diff = 	5651942.2308	 diff1 = 	4827280.1927	 diff2 = 	-1700.8758	 diff3 = 	-1.1015	 diff4 = 	-3.3033	 diff5 = 	546635.9305	 diff6 = 	1984.2857	 diff7 = 	277747.1024	 diff8 = 	279731.3881
Iter = 	260	 relative error = 	1.0464	 diff_step = 	9947.1255	 diff = 	5651497.6011	 diff1 = 	4826609.2828	 diff2 = 	-1700.5216	 diff3 = 	-1.1007	 diff4 = 	-3.3019	 diff5 = 	546900.3099	 diff6 = 	1986.6693	 diff7 = 	277706.2633	 diff8 = 	279692.9325
Iter = 	280	 relative error = 	1.0463	 diff_step = 	8962.7629	 diff = 	5651131.1645	 diff1 = 	4826069.3855	 diff2 = 	-1700.3889	 diff3 = 	-1.1003	 diff4 = 	-3.3011	 diff5 = 	547090.578	 diff6 = 	1988.3088	 diff7 = 	277687.6824	 diff8 = 	279675.9913
Iter = 	300	 relative error = 	1.0463	 diff_step = 	8160.3652	 diff = 	5650823.0734	 diff1 = 	4825627.5446	 diff2 = 	-1700.3906	 diff3 = 	-1.1	 diff4 = 	-3.3009	 diff5 = 	547228.9674	 diff6 = 	1989.43	 diff7 = 	277681.923	 diff8 = 	279671.3529
Iter = 	320	 relative error = 	1.0462	 diff_step = 	7471.7837	 diff = 	5650562.0563	 diff1 = 	4825262.9871	 diff2 = 	-1700.472	 diff3 = 	-1.0998	 diff4 = 	-3.3009	 diff5 = 	547330.501	 diff6 = 	1990.1856	 diff7 = 	277683.2555	 diff8 = 	279673.441
Iter = 	340	 relative error = 	1.0462	 diff_step = 	6850.3776	 diff = 	5650341.4213	 diff1 = 	4824962.2989	 diff2 = 	-1700.5985	 diff3 = 	-1.0997	 diff4 = 	-3.3012	 diff5 = 	547405.3306	 diff6 = 	1990.6781	 diff7 = 	277688.1131	 diff8 = 	279678.7913
Iter = 	360	 relative error = 	1.0461	 diff_step = 	6271.5469	 diff = 	5650155.5791	 diff1 = 	4824715.0305	 diff2 = 	-1700.7489	 diff3 = 	-1.0997	 diff4 = 	-3.3016	 diff5 = 	547460.387	 diff6 = 	1990.9781	 diff7 = 	277694.3336	 diff8 = 	279685.3117
Iter = 	380	 relative error = 	1.0461	 diff_step = 	5732.512	 diff = 	5649998.5977	 diff1 = 	4824511.3469	 diff2 = 	-1700.9102	 diff3 = 	-1.0997	 diff4 = 	-3.3021	 diff5 = 	547500.6884	 diff6 = 	1991.1387	 diff7 = 	277700.7357	 diff8 = 	279691.8744
Iter = 	400	 relative error = 	1.0461	 diff_step = 	5241.3543	 diff = 	5649864.8217	 diff1 = 	4824342.2468	 diff2 = 	-1701.0748	 diff3 = 	-1.0996	 diff4 = 	-3.3027	 diff5 = 	547530.0753	 diff6 = 	1991.2016	 diff7 = 	277706.7751	 diff8 = 	279697.9767
Iter = 	420	 relative error = 	1.046	 diff_step = 	4798.2003	 diff = 	5649751.0808	 diff1 = 	4824201.9709	 diff2 = 	-1701.2375	 diff3 = 	-1.0996	 diff4 = 	-3.3032	 diff5 = 	547551.3718	 diff6 = 	1991.1953	 diff7 = 	277712.1831	 diff8 = 	279703.3785
Iter = 	440	 relative error = 	1.046	 diff_step = 	4383.1326	 diff = 	5649655.234	 diff1 = 	4824086.7376	 diff2 = 	-1701.3948	 diff3 = 	-1.0996	 diff4 = 	-3.3038	 diff5 = 	547566.4019	 diff6 = 	1991.1377	 diff7 = 	277716.755	 diff8 = 	279707.8927
Iter = 	460	 relative error = 	1.046	 diff_step = 	3993.0401	 diff = 	5649574.2004	 diff1 = 	4823991.9473	 diff2 = 	-1701.5445	 diff3 = 	-1.0996	 diff4 = 	-3.3043	 diff5 = 	547576.6761	 diff6 = 	1991.0443	 diff7 = 	277720.4811	 diff8 = 	279711.5255
Iter = 	480	 relative error = 	1.046	 diff_step = 	3636.2696	 diff = 	5649505.0856	 diff1 = 	4823913.3542	 diff2 = 	-1701.6852	 diff3 = 	-1.0997	 diff4 = 	-3.3048	 diff5 = 	547583.4276	 diff6 = 	1990.9275	 diff7 = 	277723.4659	 diff8 = 	279714.3935
Iter = 	500	 relative error = 	1.046	 diff_step = 	3322.6496	 diff = 	5649445.2994	 diff1 = 	4823847.3888	 diff2 = 	-1701.8161	 diff3 = 	-1.0997	 diff4 = 	-3.3053	 diff5 = 	547587.4955	 diff6 = 	1990.7971	 diff7 = 	277725.8391	 diff8 = 	279716.6362
Iter = 	520	 relative error = 	1.0459	 diff_step = 	3032.5586	 diff = 	5649394.7519	 diff1 = 	4823793.2998	 diff2 = 	-1701.9361	 diff3 = 	-1.0997	 diff4 = 	-3.3058	 diff5 = 	547589.5485	 diff6 = 	1990.6567	 diff7 = 	277727.5884	 diff8 = 	279718.2451
Iter = 	540	 relative error = 	1.0459	 diff_step = 	2763.2664	 diff = 	5649351.0209	 diff1 = 	4823748.0538	 diff2 = 	-1702.0451	 diff3 = 	-1.0997	 diff4 = 	-3.3062	 diff5 = 	547590.0528	 diff6 = 	1990.5113	 diff7 = 	277728.854	 diff8 = 	279719.3653
