 iteration 1
Iter = 	20	 relative error = 	1.1485	 diff_step = 	822870.5961	 diff = 	6029534.3	 diff1 = 	6023672.4826	 diff2 = 	-0.86593	 diff3 = 	-56.7827	 diff4 = 	-0.018276	 diff5 = 	0.99297	 diff6 = 	1.8142	 diff7 = 	5916.6772	 diff8 = 	5918.4914
Iter = 	40	 relative error = 	1.1425	 diff_step = 	142072.3181	 diff = 	5995133.5173	 diff1 = 	5989355.5677	 diff2 = 	-0.86203	 diff3 = 	-56.3766	 diff4 = 	-0.017984	 diff5 = 	1.0116	 diff6 = 	1.8711	 diff7 = 	5832.3235	 diff8 = 	5834.1945
Iter = 	60	 relative error = 	1.1412	 diff_step = 	60611.9607	 diff = 	5985756.6438	 diff1 = 	5980058.6891	 diff2 = 	-0.85733	 diff3 = 	-55.9774	 diff4 = 	-0.017824	 diff5 = 	1.0246	 diff6 = 	1.8858	 diff7 = 	5751.8968	 diff8 = 	5753.7826
Iter = 	80	 relative error = 	1.141	 diff_step = 	29555.8258	 diff = 	5982524.0474	 diff1 = 	5976902.2192	 diff2 = 	-0.85219	 diff3 = 	-55.5829	 diff4 = 	-0.017703	 diff5 = 	1.0348	 diff6 = 	1.8862	 diff7 = 	5675.36	 diff8 = 	5677.2461
Iter = 	100	 relative error = 	1.141	 diff_step = 	16212.4668	 diff = 	5981094.8798	 diff1 = 	5975545.6418	 diff2 = 	-0.84699	 diff3 = 	-55.2113	 diff4 = 	-0.017594	 diff5 = 	1.0435	 diff6 = 	1.8809	 diff7 = 	5602.3895	 diff8 = 	5604.2704
Iter = 	120	 relative error = 	1.141	 diff_step = 	9560.2804	 diff = 	5980385.7369	 diff1 = 	5974906.0369	 diff2 = 	-0.84185	 diff3 = 	-54.8599	 diff4 = 	-0.01749	 diff5 = 	1.0511	 diff6 = 	1.8732	 diff7 = 	5532.4951	 diff8 = 	5534.3682
Iter = 	140	 relative error = 	1.1411	 diff_step = 	5826.1367	 diff = 	5980007.1411	 diff1 = 	5974594.405	 diff2 = 	-0.83679	 diff3 = 	-54.5228	 diff4 = 	-0.017387	 diff5 = 	1.0581	 diff6 = 	1.8643	 diff7 = 	5465.1906	 diff8 = 	5467.0549
Iter = 	160	 relative error = 	1.1411	 diff_step = 	3598.9299	 diff = 	5979787.4136	 diff1 = 	5974439.4524	 diff2 = 	-0.83184	 diff3 = 	-54.1958	 diff4 = 	-0.017286	 diff5 = 	1.0647	 diff6 = 	1.8548	 diff7 = 	5400.0866	 diff8 = 	5401.9414
Iter = 	180	 relative error = 	1.1411	 diff_step = 	2233.1929	 diff = 	5979646.4395	 diff1 = 	5974361.3477	 diff2 = 	-0.82697	 diff3 = 	-53.8768	 diff4 = 	-0.017187	 diff5 = 	1.0711	 diff6 = 	1.8451	 diff7 = 	5336.8966	 diff8 = 	5338.7416
Iter = 	200	 relative error = 	1.1411	 diff_step = 	1388.9322	 diff = 	5979545.4366	 diff1 = 	5974321.514	 diff2 = 	-0.82218	 diff3 = 	-53.5643	 diff4 = 	-0.017089	 diff5 = 	1.0773	 diff6 = 	1.8353	 diff7 = 	5275.4135	 diff8 = 	5277.2488
Iter = 	220	 relative error = 	1.1411	 diff_step = 	869.2593	 diff = 	5979463.7675	 diff1 = 	5974299.466	 diff2 = 	-0.81748	 diff3 = 	-53.2576	 diff4 = 	-0.016992	 diff5 = 	1.0834	 diff6 = 	1.8256	 diff7 = 	5215.4846	 diff8 = 	5217.3102
Iter = 	240	 relative error = 	1.1411	 diff_step = 	554.914	 diff = 	5979391.6997	 diff1 = 	5974285.585	 diff2 = 	-0.81286	 diff3 = 	-52.9564	 diff4 = 	-0.016897	 diff5 = 	1.0894	 diff6 = 	1.816	 diff7 = 	5156.9955	 diff8 = 	5158.8115
Iter = 	260	 relative error = 	1.1411	 diff_step = 	365.9549	 diff = 	5979325.891	 diff1 = 	5974276.6136	 diff2 = 	-0.80831	 diff3 = 	-52.6603	 diff4 = 	-0.016804	 diff5 = 	1.0953	 diff6 = 	1.8065	 diff7 = 	5099.8609	 diff8 = 	5101.6674
Iter = 	280	 relative error = 	1.1411	 diff_step = 	249.228	 diff = 	5979264.9303	 diff1 = 	5974271.2064	 diff2 = 	-0.80384	 diff3 = 	-52.3692	 diff4 = 	-0.016712	 diff5 = 	1.1012	 diff6 = 	1.7971	 diff7 = 	5044.0153	 diff8 = 	5045.8124
Iter = 	300	 relative error = 	1.1411	 diff_step = 	173.72	 diff = 	5979207.5497	 diff1 = 	5974268.1492	 diff2 = 	-0.79945	 diff3 = 	-52.0829	 diff4 = 	-0.016622	 diff5 = 	1.1071	 diff6 = 	1.7879	 diff7 = 	4989.4045	 diff8 = 	4991.1924
Iter = 	320	 relative error = 	1.1411	 diff_step = 	123.7832	 diff = 	5979152.6884	 diff1 = 	5974266.4286	 diff2 = 	-0.79512	 diff3 = 	-51.8012	 diff4 = 	-0.016533	 diff5 = 	1.1129	 diff6 = 	1.7787	 diff7 = 	4935.981	 diff8 = 	4937.7598
Iter = 	340	 relative error = 	1.1411	 diff_step = 	91.0285	 diff = 	5979099.6738	 diff1 = 	5974265.415	 diff2 = 	-0.79087	 diff3 = 	-51.5241	 diff4 = 	-0.016446	 diff5 = 	1.1186	 diff6 = 	1.7698	 diff7 = 	4883.7018	 diff8 = 	4885.4716
Iter = 	360	 relative error = 	1.1411	 diff_step = 	69.8834	 diff = 	5979048.1379	 diff1 = 	5974264.7795	 diff2 = 	-0.78668	 diff3 = 	-51.2514	 diff4 = 	-0.01636	 diff5 = 	1.1244	 diff6 = 	1.7609	 diff7 = 	4832.5275	 diff8 = 	4834.2884
Iter = 	380	 relative error = 	1.1411	 diff_step = 	56.1999	 diff = 	5978997.8794	 diff1 = 	5974264.3576	 diff2 = 	-0.78255	 diff3 = 	-50.983	 diff4 = 	-0.016275	 diff5 = 	1.1301	 diff6 = 	1.7522	 diff7 = 	4782.4213	 diff8 = 	4784.1735
Iter = 	400	 relative error = 	1.1411	 diff_step = 	47.2431	 diff = 	5978948.778	 diff1 = 	5974264.0632	 diff2 = 	-0.7785	 diff3 = 	-50.7188	 diff4 = 	-0.016192	 diff5 = 	1.1357	 diff6 = 	1.7437	 diff7 = 	4733.3489	 diff8 = 	4735.0926
Iter = 	420	 relative error = 	1.1411	 diff_step = 	41.1534	 diff = 	5978900.7523	 diff1 = 	5974263.8472	 diff2 = 	-0.7745	 diff3 = 	-50.4587	 diff4 = 	-0.01611	 diff5 = 	1.1414	 diff6 = 	1.7352	 diff7 = 	4685.2777	 diff8 = 	4687.013
Iter = 	440	 relative error = 	1.1411	 diff_step = 	36.7556	 diff = 	5978853.7427	 diff1 = 	5974263.6811	 diff2 = 	-0.77057	 diff3 = 	-50.2025	 diff4 = 	-0.016029	 diff5 = 	1.147	 diff6 = 	1.7269	 diff7 = 	4638.177	 diff8 = 	4639.9039
Iter = 	460	 relative error = 	1.1411	 diff_step = 	33.3693	 diff = 	5978807.7026	 diff1 = 	5974263.5472	 diff2 = 	-0.76669	 diff3 = 	-49.9503	 diff4 = 	-0.01595	 diff5 = 	1.1525	 diff6 = 	1.7187	 diff7 = 	4592.0171	 diff8 = 	4593.7358
Iter = 	480	 relative error = 	1.1411	 diff_step = 	30.6512	 diff = 	5978762.5933	 diff1 = 	5974263.4351	 diff2 = 	-0.76287	 diff3 = 	-49.7019	 diff4 = 	-0.015871	 diff5 = 	1.1581	 diff6 = 	1.7106	 diff7 = 	4546.7701	 diff8 = 	4548.4807
Iter = 	500	 relative error = 	1.1411	 diff_step = 	28.401	 diff = 	5978718.3815	 diff1 = 	5974263.3384	 diff2 = 	-0.75911	 diff3 = 	-49.4571	 diff4 = 	-0.015794	 diff5 = 	1.1636	 diff6 = 	1.7027	 diff7 = 	4502.4088	 diff8 = 	4504.1114
Iter = 	520	 relative error = 	1.1411	 diff_step = 	26.4828	 diff = 	5978675.0375	 diff1 = 	5974263.2532	 diff2 = 	-0.75541	 diff3 = 	-49.216	 diff4 = 	-0.015718	 diff5 = 	1.1691	 diff6 = 	1.6948	 diff7 = 	4458.9074	 diff8 = 	4460.6022
Iter = 	540	 relative error = 	1.1411	 diff_step = 	24.8233	 diff = 	5978632.5339	 diff1 = 	5974263.1768	 diff2 = 	-0.75175	 diff3 = 	-48.9783	 diff4 = 	-0.015643	 diff5 = 	1.1746	 diff6 = 	1.6871	 diff7 = 	4416.2412	 diff8 = 	4417.9282
Iter = 	560	 relative error = 	1.1411	 diff_step = 	23.3667	 diff = 	5978590.8453	 diff1 = 	5974263.1076	 diff2 = 	-0.74815	 diff3 = 	-48.7441	 diff4 = 	-0.015569	 diff5 = 	1.18	 diff6 = 	1.6794	 diff7 = 	4374.3861	 diff8 = 	4376.0655
Iter = 	580	 relative error = 	1.1411	 diff_step = 	22.0721	 diff = 	5978549.9476	 diff1 = 	5974263.0444	 diff2 = 	-0.7446	 diff3 = 	-48.5133	 diff4 = 	-0.015496	 diff5 = 	1.1854	 diff6 = 	1.6719	 diff7 = 	4333.3192	 diff8 = 	4334.9912
Iter = 	600	 relative error = 	1.1411	 diff_step = 	20.9139	 diff = 	5978509.8178	 diff1 = 	5974262.9862	 diff2 = 	-0.7411	 diff3 = 	-48.2856	 diff4 = 	-0.015424	 diff5 = 	1.1908	 diff6 = 	1.6645	 diff7 = 	4293.0185	 diff8 = 	4294.683
Iter = 	620	 relative error = 	1.1411	 diff_step = 	19.8703	 diff = 	5978470.4342	 diff1 = 	5974262.9323	 diff2 = 	-0.73765	 diff3 = 	-48.0612	 diff4 = 	-0.015353	 diff5 = 	1.1962	 diff6 = 	1.6572	 diff7 = 	4253.4627	 diff8 = 	4255.1199
Iter = 	640	 relative error = 	1.1411	 diff_step = 	18.921	 diff = 	5978431.7756	 diff1 = 	5974262.8823	 diff2 = 	-0.73425	 diff3 = 	-47.8399	 diff4 = 	-0.015283	 diff5 = 	1.2015	 diff6 = 	1.65	 diff7 = 	4214.6313	 diff8 = 	4216.2812
Iter = 	660	 relative error = 	1.1411	 diff_step = 	18.0532	 diff = 	5978393.822	 diff1 = 	5974262.8357	 diff2 = 	-0.7309	 diff3 = 	-47.6216	 diff4 = 	-0.015214	 diff5 = 	1.2068	 diff6 = 	1.6428	 diff7 = 	4176.5045	 diff8 = 	4178.1473
Iter = 	680	 relative error = 	1.1411	 diff_step = 	17.257	 diff = 	5978356.5541	 diff1 = 	5974262.792	 diff2 = 	-0.72759	 diff3 = 	-47.4063	 diff4 = 	-0.015146	 diff5 = 	1.2121	 diff6 = 	1.6358	 diff7 = 	4139.0633	 diff8 = 	4140.6991
Iter = 	700	 relative error = 	1.1411	 diff_step = 	16.5243	 diff = 	5978319.9533	 diff1 = 	5974262.751	 diff2 = 	-0.72432	 diff3 = 	-47.1939	 diff4 = 	-0.015079	 diff5 = 	1.2174	 diff6 = 	1.6289	 diff7 = 	4102.2894	 diff8 = 	4103.9182
Iter = 	720	 relative error = 	1.1411	 diff_step = 	15.8488	 diff = 	5978284.0017	 diff1 = 	5974262.7124	 diff2 = 	-0.7211	 diff3 = 	-46.9843	 diff4 = 	-0.015013	 diff5 = 	1.2226	 diff6 = 	1.622	 diff7 = 	4066.1651	 diff8 = 	4067.7871
Iter = 	740	 relative error = 	1.1411	 diff_step = 	15.224	 diff = 	5978248.682	 diff1 = 	5974262.676	 diff2 = 	-0.71792	 diff3 = 	-46.7775	 diff4 = 	-0.014948	 diff5 = 	1.2278	 diff6 = 	1.6153	 diff7 = 	4030.6733	 diff8 = 	4032.2885
Iter = 	760	 relative error = 	1.1411	 diff_step = 	14.6445	 diff = 	5978213.9776	 diff1 = 	5974262.6416	 diff2 = 	-0.71478	 diff3 = 	-46.5734	 diff4 = 	-0.014883	 diff5 = 	1.233	 diff6 = 	1.6086	 diff7 = 	3995.7975	 diff8 = 	3997.4061
Iter = 	780	 relative error = 	1.1411	 diff_step = 	14.1066	 diff = 	5978179.8725	 diff1 = 	5974262.609	 diff2 = 	-0.71168	 diff3 = 	-46.372	 diff4 = 	-0.014819	 diff5 = 	1.2382	 diff6 = 	1.602	 diff7 = 	3961.5218	 diff8 = 	3963.1238
