 iteration 1
Iter = 	20	 relative error = 	1.0702	 diff_step = 	1609029.2131	 diff = 	5597403.8249	 diff1 = 	5083732.1957	 diff2 = 	-0.89023	 diff3 = 	-60.0623	 diff4 = 	-0.016881	 diff5 = 	12820.7632	 diff6 = 	494678.9424	 diff7 = 	6232.893	 diff8 = 	500911.8354
Iter = 	40	 relative error = 	1.0548	 diff_step = 	268270.8741	 diff = 	5453121.2161	 diff1 = 	4931896.2425	 diff2 = 	-0.86611	 diff3 = 	-59.0934	 diff4 = 	-0.015446	 diff5 = 	14559.5688	 diff6 = 	500926.6693	 diff7 = 	5798.7105	 diff8 = 	506725.3799
Iter = 	60	 relative error = 	1.0494	 diff_step = 	144736.7324	 diff = 	5383945.6387	 diff1 = 	4874154.7445	 diff2 = 	-0.84324	 diff3 = 	-57.8559	 diff4 = 	-0.01449	 diff5 = 	16011.8897	 diff6 = 	488417.1251	 diff7 = 	5420.5931	 diff8 = 	493837.7182
Iter = 	80	 relative error = 	1.0469	 diff_step = 	89279.3882	 diff = 	5340616.781	 diff1 = 	4847457.9004	 diff2 = 	-0.82162	 diff3 = 	-56.5099	 diff4 = 	-0.013772	 diff5 = 	17314.496	 diff6 = 	470811.7231	 diff7 = 	5090.0069	 diff8 = 	475901.73
Iter = 	100	 relative error = 	1.0456	 diff_step = 	59563.0167	 diff = 	5309155.4694	 diff1 = 	4833658.2214	 diff2 = 	-0.80136	 diff3 = 	-55.1857	 diff4 = 	-0.013193	 diff5 = 	18521.0611	 diff6 = 	452232.5056	 diff7 = 	4799.6815	 diff8 = 	457032.1871
Iter = 	120	 relative error = 	1.0447	 diff_step = 	41908.656	 diff = 	5284129.1653	 diff1 = 	4825811.7834	 diff2 = 	-0.78239	 diff3 = 	-53.9315	 diff4 = 	-0.012708	 diff5 = 	19655.3787	 diff6 = 	434173.718	 diff7 = 	4543.0118	 diff8 = 	438716.7298
Iter = 	140	 relative error = 	1.0442	 diff_step = 	31290.299	 diff = 	5263143.3109	 diff1 = 	4820956.9657	 diff2 = 	-0.76462	 diff3 = 	-52.7551	 diff4 = 	-0.01229	 diff5 = 	20734.4608	 diff6 = 	417190.9809	 diff7 = 	4314.4356	 diff8 = 	421505.4164
Iter = 	160	 relative error = 	1.0438	 diff_step = 	24597.908	 diff = 	5245030.6281	 diff1 = 	4817753.9488	 diff2 = 	-0.74798	 diff3 = 	-51.6527	 diff4 = 	-0.011922	 diff5 = 	21770.2858	 diff6 = 	401449.2944	 diff7 = 	4109.5117	 diff8 = 	405558.8062
Iter = 	180	 relative error = 	1.0435	 diff_step = 	20034.82	 diff = 	5229151.8585	 diff1 = 	4815559.6325	 diff2 = 	-0.73238	 diff3 = 	-50.619	 diff4 = 	-0.011594	 diff5 = 	22770.4053	 diff6 = 	386948.46	 diff7 = 	3924.7236	 diff8 = 	390873.1836
Iter = 	200	 relative error = 	1.0432	 diff_step = 	16707.1717	 diff = 	5215068.4236	 diff1 = 	4813996.4613	 diff2 = 	-0.71774	 diff3 = 	-49.6488	 diff4 = 	-0.011298	 diff5 = 	23738.6564	 diff6 = 	373626.4247	 diff7 = 	3757.259	 diff8 = 	377383.6837
Iter = 	220	 relative error = 	1.043	 diff_step = 	14246.9449	 diff = 	5202471.5426	 diff1 = 	4812840.302	 diff2 = 	-0.70398	 diff3 = 	-48.7375	 diff4 = 	-0.011028	 diff5 = 	24676.9999	 diff6 = 	361398.8624	 diff7 = 	3604.8309	 diff8 = 	365003.6933
Iter = 	240	 relative error = 	1.0429	 diff_step = 	12363.8585	 diff = 	5191139.0911	 diff1 = 	4811960.8262	 diff2 = 	-0.69105	 diff3 = 	-47.8805	 diff4 = 	-0.010781	 diff5 = 	25586.5243	 diff6 = 	350174.7716	 diff7 = 	3465.5514	 diff8 = 	353640.323
Iter = 	260	 relative error = 	1.0427	 diff_step = 	10854.0727	 diff = 	5180899.5522	 diff1 = 	4811276.691	 diff2 = 	-0.67887	 diff3 = 	-47.0736	 diff4 = 	-0.010553	 diff5 = 	26467.8118	 diff6 = 	339864.9688	 diff7 = 	3337.8436	 diff8 = 	343202.8124
Iter = 	280	 relative error = 	1.0426	 diff_step = 	9614.1637	 diff = 	5171615.4334	 diff1 = 	4810734.4806	 diff2 = 	-0.66738	 diff3 = 	-46.3126	 diff4 = 	-0.010342	 diff5 = 	27321.1148	 diff6 = 	330386.4499	 diff7 = 	3220.3784	 diff8 = 	333606.8284
Iter = 	300	 relative error = 	1.0425	 diff_step = 	8576.9325	 diff = 	5163175.3731	 diff1 = 	4810300.0113	 diff2 = 	-0.65653	 diff3 = 	-45.5939	 diff4 = 	-0.010146	 diff5 = 	28146.4907	 diff6 = 	321663.105	 diff7 = 	3112.0266	 diff8 = 	324775.1316
Iter = 	320	 relative error = 	1.0424	 diff_step = 	7688.5001	 diff = 	5155485.6731	 diff1 = 	4809949.963	 diff2 = 	-0.64627	 diff3 = 	-44.9138	 diff4 = 	-0.0099641	 diff5 = 	28943.8941	 diff6 = 	313625.5648	 diff7 = 	3011.8212	 diff8 = 	316637.386
