 iteration 1
Iter = 	20	 relative error = 	1.0701	 diff_step = 	1609890.8332	 diff = 	5579310.9329	 diff1 = 	5083155.9269	 diff2 = 	-0.88562	 diff3 = 	-59.7533	 diff4 = 	-0.016775	 diff5 = 	1.295	 diff6 = 	490054.2796	 diff7 = 	6160.0871	 diff8 = 	496214.3667
Iter = 	40	 relative error = 	1.0547	 diff_step = 	269180.8721	 diff = 	5427772.1124	 diff1 = 	4931237.6549	 diff2 = 	-0.8568	 diff3 = 	-58.4645	 diff4 = 	-0.015244	 diff5 = 	1.4873	 diff6 = 	490934.0998	 diff7 = 	5658.2069	 diff8 = 	496592.3067
Iter = 	60	 relative error = 	1.0492	 diff_step = 	145519.7396	 diff = 	5351930.8795	 diff1 = 	4873465.6816	 diff2 = 	-0.82931	 diff3 = 	-56.911	 diff4 = 	-0.014199	 diff5 = 	1.6558	 diff6 = 	473301.198	 diff7 = 	5220.0986	 diff8 = 	478521.2966
Iter = 	80	 relative error = 	1.0468	 diff_step = 	89956.5049	 diff = 	5302470.374	 diff1 = 	4846778.8141	 diff2 = 	-0.8032	 diff3 = 	-55.2586	 diff4 = 	-0.013397	 diff5 = 	1.8139	 diff6 = 	450909.5426	 diff7 = 	4836.2785	 diff8 = 	455745.8211
Iter = 	100	 relative error = 	1.0454	 diff_step = 	60164.5515	 diff = 	5265328.6655	 diff1 = 	4833017.8826	 diff2 = 	-0.77856	 diff3 = 	-53.638	 diff4 = 	-0.012739	 diff5 = 	1.9672	 diff6 = 	427864.8295	 diff7 = 	4498.4155	 diff8 = 	432363.245
Iter = 	120	 relative error = 	1.0446	 diff_step = 	42413.5577	 diff = 	5234989.388	 diff1 = 	4825216.2986	 diff2 = 	-0.75532	 diff3 = 	-52.0957	 diff4 = 	-0.012178	 diff5 = 	2.1181	 diff6 = 	405624.8305	 diff7 = 	4199.004	 diff8 = 	409823.8346
Iter = 	140	 relative error = 	1.044	 diff_step = 	31724.7773	 diff = 	5208992.6046	 diff1 = 	4820400.7852	 diff2 = 	-0.73339	 diff3 = 	-50.6386	 diff4 = 	-0.011688	 diff5 = 	2.2685	 diff6 = 	384709.1797	 diff7 = 	3931.7548	 diff8 = 	388640.9345
Iter = 	160	 relative error = 	1.0436	 diff_step = 	24993.9326	 diff = 	5186121.8074	 diff1 = 	4817226.2105	 diff2 = 	-0.71268	 diff3 = 	-49.2619	 diff4 = 	-0.01125	 diff5 = 	2.4199	 diff6 = 	365251.5213	 diff7 = 	3691.6416	 diff8 = 	368943.1628
Iter = 	180	 relative error = 	1.0433	 diff_step = 	20412.1962	 diff = 	5165706.5592	 diff1 = 	4815052.7372	 diff2 = 	-0.69309	 diff3 = 	-47.96	 diff4 = 	-0.010854	 diff5 = 	2.5732	 diff6 = 	347225.242	 diff7 = 	3474.6708	 diff8 = 	350699.9127
Iter = 	200	 relative error = 	1.043	 diff_step = 	17056.7067	 diff = 	5147285.5021	 diff1 = 	4813507.276	 diff2 = 	-0.67456	 diff3 = 	-46.7273	 diff4 = 	-0.010491	 diff5 = 	2.7291	 diff6 = 	330545.2706	 diff7 = 	3277.6388	 diff8 = 	333822.9094
Iter = 	220	 relative error = 	1.0428	 diff_step = 	14566.0427	 diff = 	5130528.3504	 diff1 = 	4812365.7026	 diff2 = 	-0.65699	 diff3 = 	-45.5588	 diff4 = 	-0.010157	 diff5 = 	2.888	 diff6 = 	315108.0513	 diff7 = 	3097.9345	 diff8 = 	318205.9858
Iter = 	240	 relative error = 	1.0426	 diff_step = 	12654.4491	 diff = 	5115195.5656	 diff1 = 	4811497.5432	 diff2 = 	-0.64031	 diff3 = 	-44.4497	 diff4 = 	-0.0098472	 diff5 = 	3.0501	 diff6 = 	300806.6719	 diff7 = 	2933.4002	 diff8 = 	303740.0721
Iter = 	260	 relative error = 	1.0425	 diff_step = 	11120.696	 diff = 	5101101.621	 diff1 = 	4810821.3735	 diff2 = 	-0.62445	 diff3 = 	-43.3953	 diff4 = 	-0.0095585	 diff5 = 	3.2158	 diff6 = 	287538.8283	 diff7 = 	2782.2327	 diff8 = 	290321.061
