 iteration 1
Iter = 	20	 relative error = 	1.0683	 diff_step = 	1597223.923	 diff = 	5092577.7864	 diff1 = 	5073378.7062	 diff2 = 	-0.91567	 diff3 = 	-61.7417	 diff4 = 	-0.01747	 diff5 = 	12006.2305	 diff6 = 	551.7234	 diff7 = 	6703.8012	 diff8 = 	7255.5246
Iter = 	40	 relative error = 	1.053	 diff_step = 	269709.3387	 diff = 	4944171.5382	 diff1 = 	4924235.2859	 diff2 = 	-0.91462	 diff3 = 	-62.4229	 diff4 = 	-0.016573	 diff5 = 	12694.8407	 diff6 = 	605.2151	 diff7 = 	6699.5507	 diff8 = 	7304.7658
Iter = 	60	 relative error = 	1.0477	 diff_step = 	144296.608	 diff = 	4888945.6056	 diff1 = 	4868622.5916	 diff2 = 	-0.91339	 diff3 = 	-62.6947	 diff4 = 	-0.016094	 diff5 = 	13062.2233	 diff6 = 	633.0388	 diff7 = 	6691.3762	 diff8 = 	7324.415
Iter = 	80	 relative error = 	1.0454	 diff_step = 	88409.7146	 diff = 	4863913.4019	 diff1 = 	4843365.9606	 diff2 = 	-0.91186	 diff3 = 	-62.7246	 diff4 = 	-0.015805	 diff5 = 	13279.914	 diff6 = 	650.2745	 diff7 = 	6680.905	 diff8 = 	7331.1795
Iter = 	100	 relative error = 	1.0442	 diff_step = 	58601.2286	 diff = 	4851184.3702	 diff1 = 	4830502.2583	 diff2 = 	-0.91022	 diff3 = 	-62.6592	 diff4 = 	-0.015618	 diff5 = 	13413.2149	 diff6 = 	662.1657	 diff7 = 	6670.3164	 diff8 = 	7332.4821
Iter = 	120	 relative error = 	1.0434	 diff_step = 	41182.941	 diff = 	4844009.5636	 diff1 = 	4823248.8939	 diff2 = 	-0.90853	 diff3 = 	-62.5634	 diff4 = 	-0.015491	 diff5 = 	13492.6989	 diff6 = 	671.0761	 diff7 = 	6660.3821	 diff8 = 	7331.4581
Iter = 	140	 relative error = 	1.0429	 diff_step = 	30836.162	 diff = 	4839599.2024	 diff1 = 	4818795.5085	 diff2 = 	-0.90683	 diff3 = 	-62.4583	 diff4 = 	-0.0154	 diff5 = 	13537.6662	 diff6 = 	678.2084	 diff7 = 	6651.1998	 diff8 = 	7329.4082
Iter = 	160	 relative error = 	1.0426	 diff_step = 	24244.1809	 diff = 	4836731.9622	 diff1 = 	4815907.9029	 diff2 = 	-0.90514	 diff3 = 	-62.3501	 diff4 = 	-0.015333	 diff5 = 	13560.4862	 diff6 = 	684.2024	 diff7 = 	6642.6413	 diff8 = 	7326.8436
Iter = 	180	 relative error = 	1.0423	 diff_step = 	19662.0901	 diff = 	4834785.3803	 diff1 = 	4813955.8336	 diff2 = 	-0.90347	 diff3 = 	-62.2415	 diff4 = 	-0.015282	 diff5 = 	13568.7269	 diff6 = 	689.4236	 diff7 = 	6634.5564	 diff8 = 	7323.98
Iter = 	200	 relative error = 	1.0421	 diff_step = 	16369.3685	 diff = 	4833402.556	 diff1 = 	4812577.7148	 diff2 = 	-0.90183	 diff3 = 	-62.134	 diff4 = 	-0.015243	 diff5 = 	13566.9487	 diff6 = 	694.1006	 diff7 = 	6626.843	 diff8 = 	7320.9436
Iter = 	220	 relative error = 	1.042	 diff_step = 	13928.0831	 diff = 	4832382.6023	 diff1 = 	4811569.6238	 diff2 = 	-0.90022	 diff3 = 	-62.0285	 diff4 = 	-0.015212	 diff5 = 	13558.1135	 diff6 = 	698.3792	 diff7 = 	6619.4298	 diff8 = 	7317.809
Iter = 	240	 relative error = 	1.0418	 diff_step = 	12052.2251	 diff = 	4831605.4886	 diff1 = 	4810809.4286	 diff2 = 	-0.89864	 diff3 = 	-61.9251	 diff4 = 	-0.015187	 diff5 = 	13544.2768	 diff6 = 	702.3565	 diff7 = 	6612.2656	 diff8 = 	7314.6222
Iter = 	260	 relative error = 	1.0417	 diff_step = 	10563.7708	 diff = 	4830996.6526	 diff1 = 	4810221.0834	 diff2 = 	-0.8971	 diff3 = 	-61.8238	 diff4 = 	-0.015167	 diff5 = 	13526.892	 diff6 = 	706.0996	 diff7 = 	6605.3137	 diff8 = 	7311.4133
Iter = 	280	 relative error = 	1.0416	 diff_step = 	9354.4639	 diff = 	4830508.6485	 diff1 = 	4809756.0841	 diff2 = 	-0.89558	 diff3 = 	-61.7247	 diff4 = 	-0.01515	 diff5 = 	13506.9922	 diff6 = 	709.6564	 diff7 = 	6598.5512	 diff8 = 	7308.2076
Iter = 	300	 relative error = 	1.0415	 diff_step = 	8353.8642	 diff = 	4830111.5646	 diff1 = 	4809383.7585	 diff2 = 	-0.89409	 diff3 = 	-61.6271	 diff4 = 	-0.015135	 diff5 = 	13485.3123	 diff6 = 	713.0629	 diff7 = 	6591.9672	 diff8 = 	7305.0301
Iter = 	320	 relative error = 	1.0415	 diff_step = 	7505.9618	 diff = 	4829785.5005	 diff1 = 	4809083.6596	 diff2 = 	-0.89263	 diff3 = 	-61.5308	 diff4 = 	-0.015123	 diff5 = 	13462.3766	 diff6 = 	716.3454	 diff7 = 	6585.5574	 diff8 = 	7301.9028
Iter = 	340	 relative error = 	1.0414	 diff_step = 	6770.2453	 diff = 	4829515.1334	 diff1 = 	4808840.0645	 diff2 = 	-0.8912	 diff3 = 	-61.4353	 diff4 = 	-0.015112	 diff5 = 	13438.5685	 diff6 = 	719.524	 diff7 = 	6579.3179	 diff8 = 	7298.8419
Iter = 	360	 relative error = 	1.0414	 diff_step = 	6130.9115	 diff = 	4829287.7714	 diff1 = 	4808639.9779	 diff2 = 	-0.88979	 diff3 = 	-61.3402	 diff4 = 	-0.015103	 diff5 = 	13414.1801	 diff6 = 	722.6143	 diff7 = 	6573.2441	 diff8 = 	7295.8584
Iter = 	380	 relative error = 	1.0413	 diff_step = 	5576.6921	 diff = 	4829093.9568	 diff1 = 	4808473.7089	 diff2 = 	-0.8884	 diff3 = 	-61.2453	 diff4 = 	-0.015094	 diff5 = 	13389.4375	 diff6 = 	725.6291	 diff7 = 	6567.3301	 diff8 = 	7292.9593
Iter = 	400	 relative error = 	1.0413	 diff_step = 	5086.8854	 diff = 	4828927.0629	 diff1 = 	4808334.4487	 diff2 = 	-0.88704	 diff3 = 	-61.1505	 diff4 = 	-0.015087	 diff5 = 	13364.5191	 diff6 = 	728.5781	 diff7 = 	6561.5696	 diff8 = 	7290.1478
Iter = 	420	 relative error = 	1.0412	 diff_step = 	4649.9902	 diff = 	4828781.844	 diff1 = 	4808216.8101	 diff2 = 	-0.88569	 diff3 = 	-61.0557	 diff4 = 	-0.01508	 diff5 = 	13339.5648	 diff6 = 	731.4689	 diff7 = 	6555.9566	 diff8 = 	7287.4256
Iter = 	440	 relative error = 	1.0412	 diff_step = 	4260.9217	 diff = 	4828654.1295	 diff1 = 	4808116.5134	 diff2 = 	-0.88437	 diff3 = 	-60.9609	 diff4 = 	-0.015075	 diff5 = 	13314.6824	 diff6 = 	734.3079	 diff7 = 	6550.4862	 diff8 = 	7284.7941
Iter = 	460	 relative error = 	1.0412	 diff_step = 	3913.9271	 diff = 	4828541.0583	 diff1 = 	4808030.6132	 diff2 = 	-0.88306	 diff3 = 	-60.8662	 diff4 = 	-0.015069	 diff5 = 	13289.9551	 diff6 = 	737.1001	 diff7 = 	6545.1543	 diff8 = 	7282.2544
Iter = 	480	 relative error = 	1.0412	 diff_step = 	3600.2995	 diff = 	4828440.2525	 diff1 = 	4807956.6648	 diff2 = 	-0.88177	 diff3 = 	-60.7717	 diff4 = 	-0.015064	 diff5 = 	13265.4498	 diff6 = 	739.8496	 diff7 = 	6539.9567	 diff8 = 	7279.8063
Iter = 	500	 relative error = 	1.0411	 diff_step = 	3318.7588	 diff = 	4828349.4847	 diff1 = 	4807892.387	 diff2 = 	-0.8805	 diff3 = 	-60.6773	 diff4 = 	-0.01506	 diff5 = 	13241.221	 diff6 = 	742.5599	 diff7 = 	6534.8897	 diff8 = 	7277.4496
Iter = 	520	 relative error = 	1.0411	 diff_step = 	3069.8465	 diff = 	4828266.9598	 diff1 = 	4807835.9416	 diff2 = 	-0.87925	 diff3 = 	-60.5832	 diff4 = 	-0.015056	 diff5 = 	13217.3118	 diff6 = 	745.2341	 diff7 = 	6529.9498	 diff8 = 	7275.1839
Iter = 	540	 relative error = 	1.0411	 diff_step = 	2852.2503	 diff = 	4828191.2472	 diff1 = 	4807785.8647	 diff2 = 	-0.87801	 diff3 = 	-60.4894	 diff4 = 	-0.015052	 diff5 = 	13193.7561	 diff6 = 	747.8748	 diff7 = 	6525.1341	 diff8 = 	7273.0089
Iter = 	560	 relative error = 	1.0411	 diff_step = 	2662.0915	 diff = 	4828121.3723	 diff1 = 	4807741.1573	 diff2 = 	-0.87679	 diff3 = 	-60.3961	 diff4 = 	-0.015048	 diff5 = 	13170.579	 diff6 = 	750.4844	 diff7 = 	6520.4396	 diff8 = 	7270.924
Iter = 	580	 relative error = 	1.0411	 diff_step = 	2491.8673	 diff = 	4828057.209	 diff1 = 	4807701.6751	 diff2 = 	-0.87559	 diff3 = 	-60.3032	 diff4 = 	-0.015045	 diff5 = 	13147.8004	 diff6 = 	753.0641	 diff7 = 	6515.8632	 diff8 = 	7268.9274
Iter = 	600	 relative error = 	1.0411	 diff_step = 	2331.9194	 diff = 	4827998.614	 diff1 = 	4807667.2577	 diff2 = 	-0.87439	 diff3 = 	-60.2109	 diff4 = 	-0.015042	 diff5 = 	13125.4409	 diff6 = 	755.6143	 diff7 = 	6511.4014	 diff8 = 	7267.0157
Iter = 	620	 relative error = 	1.041	 diff_step = 	2182.0205	 diff = 	4827944.9208	 diff1 = 	4807637.2263	 diff2 = 	-0.87321	 diff3 = 	-60.1191	 diff4 = 	-0.015039	 diff5 = 	13103.5159	 diff6 = 	758.1351	 diff7 = 	6507.0509	 diff8 = 	7265.186
Iter = 	640	 relative error = 	1.041	 diff_step = 	2043.9347	 diff = 	4827895.57	 diff1 = 	4807611.0167	 diff2 = 	-0.87205	 diff3 = 	-60.028	 diff4 = 	-0.015036	 diff5 = 	13082.033	 diff6 = 	760.6272	 diff7 = 	6502.8082	 diff8 = 	7263.4354
Iter = 	660	 relative error = 	1.041	 diff_step = 	1914.1675	 diff = 	4827850.1703	 diff1 = 	4807588.2378	 diff2 = 	-0.8709	 diff3 = 	-59.9376	 diff4 = 	-0.015034	 diff5 = 	13060.9949	 diff6 = 	763.0909	 diff7 = 	6498.6702	 diff8 = 	7261.7611
Iter = 	680	 relative error = 	1.041	 diff_step = 	1789.6766	 diff = 	4827808.2194	 diff1 = 	4807568.393	 diff2 = 	-0.86976	 diff3 = 	-59.8478	 diff4 = 	-0.015031	 diff5 = 	13040.3988	 diff6 = 	765.5266	 diff7 = 	6494.6337	 diff8 = 	7260.1603
Iter = 	700	 relative error = 	1.041	 diff_step = 	1674.8329	 diff = 	4827769.2146	 diff1 = 	4807550.9852	 diff2 = 	-0.86863	 diff3 = 	-59.7588	 diff4 = 	-0.015029	 diff5 = 	13020.2411	 diff6 = 	767.9351	 diff7 = 	6490.6956	 diff8 = 	7258.6307
Iter = 	720	 relative error = 	1.041	 diff_step = 	1569.5973	 diff = 	4827732.8015	 diff1 = 	4807535.6665	 diff2 = 	-0.86752	 diff3 = 	-59.6705	 diff4 = 	-0.015027	 diff5 = 	13000.518	 diff6 = 	770.3169	 diff7 = 	6486.8531	 diff8 = 	7257.17
Iter = 	740	 relative error = 	1.041	 diff_step = 	1472.4771	 diff = 	4827698.6548	 diff1 = 	4807522.1184	 diff2 = 	-0.86641	 diff3 = 	-59.583	 diff4 = 	-0.015025	 diff5 = 	12981.2248	 diff6 = 	772.6725	 diff7 = 	6483.1035	 diff8 = 	7255.776
