 iteration 1
Iter = 	20	 relative error = 	1.0682	 diff_step = 	1598069.0256	 diff = 	5079560.9159	 diff1 = 	5072930.5297	 diff2 = 	-0.91093	 diff3 = 	-61.4289	 diff4 = 	-0.017361	 diff5 = 	12.1194	 diff6 = 	54.6573	 diff7 = 	6625.9667	 diff8 = 	6680.624
Iter = 	40	 relative error = 	1.0529	 diff_step = 	270299.2502	 diff = 	4930337.4622	 diff1 = 	4923788.5085	 diff2 = 	-0.90489	 diff3 = 	-61.7789	 diff4 = 	-0.01636	 diff5 = 	12.9372	 diff6 = 	59.3433	 diff7 = 	6539.3734	 diff8 = 	6598.7167
Iter = 	60	 relative error = 	1.0477	 diff_step = 	144734.6564	 diff = 	4874658.02	 diff1 = 	4868196.3145	 diff2 = 	-0.8987	 diff3 = 	-61.7189	 diff4 = 	-0.015782	 diff5 = 	13.4386	 diff6 = 	61.437	 diff7 = 	6449.4633	 diff8 = 	6510.9003
Iter = 	80	 relative error = 	1.0453	 diff_step = 	88740.9607	 diff = 	4849352.1374	 diff1 = 	4842979.3867	 diff2 = 	-0.89229	 diff3 = 	-61.4234	 diff4 = 	-0.015396	 diff5 = 	13.7914	 diff6 = 	62.4692	 diff7 = 	6358.8212	 diff8 = 	6421.2904
Iter = 	100	 relative error = 	1.0441	 diff_step = 	58853.2907	 diff = 	4836455.2334	 diff1 = 	4830170.2338	 diff2 = 	-0.88587	 diff3 = 	-61.041	 diff4 = 	-0.015115	 diff5 = 	14.0594	 diff6 = 	62.9718	 diff7 = 	6269.9105	 diff8 = 	6332.8823
Iter = 	120	 relative error = 	1.0434	 diff_step = 	41351.8258	 diff = 	4829168.3727	 diff1 = 	4822968.8751	 diff2 = 	-0.87951	 diff3 = 	-60.6357	 diff4 = 	-0.014894	 diff5 = 	14.272	 diff6 = 	63.1837	 diff7 = 	6183.572	 diff8 = 	6246.7557
Iter = 	140	 relative error = 	1.0429	 diff_step = 	30955.4769	 diff = 	4824674.75	 diff1 = 	4818558.2929	 diff2 = 	-0.87324	 diff3 = 	-60.2281	 diff4 = 	-0.014713	 diff5 = 	14.4484	 diff6 = 	63.2262	 diff7 = 	6099.8986	 diff8 = 	6163.1248
Iter = 	160	 relative error = 	1.0425	 diff_step = 	24341.741	 diff = 	4821738.4166	 diff1 = 	4815702.6218	 diff2 = 	-0.86707	 diff3 = 	-59.8242	 diff4 = 	-0.014556	 diff5 = 	14.6007	 diff6 = 	63.1638	 diff7 = 	6018.7361	 diff8 = 	6081.8999
Iter = 	180	 relative error = 	1.0423	 diff_step = 	19746.7135	 diff = 	4819734.1548	 diff1 = 	4813776.7929	 diff2 = 	-0.86102	 diff3 = 	-59.4265	 diff4 = 	-0.014418	 diff5 = 	14.7366	 diff6 = 	63.0331	 diff7 = 	5939.8942	 diff8 = 	6002.9273
Iter = 	200	 relative error = 	1.0421	 diff_step = 	16435.5104	 diff = 	4818302.2745	 diff1 = 	4812421.2435	 diff2 = 	-0.8551	 diff3 = 	-59.0364	 diff4 = 	-0.014293	 diff5 = 	14.8607	 diff6 = 	62.8569	 diff7 = 	5863.2194	 diff8 = 	5926.0762
Iter = 	220	 relative error = 	1.0419	 diff_step = 	13979.0254	 diff = 	4817238.7523	 diff1 = 	4811432.0595	 diff2 = 	-0.8493	 diff3 = 	-58.6545	 diff4 = 	-0.014177	 diff5 = 	14.9759	 diff6 = 	62.6495	 diff7 = 	5788.5852	 diff8 = 	5851.2348
Iter = 	240	 relative error = 	1.0418	 diff_step = 	12092.794	 diff = 	4816421.7802	 diff1 = 	4810687.5299	 diff2 = 	-0.84362	 diff3 = 	-58.2808	 diff4 = 	-0.014069	 diff5 = 	15.0845	 diff6 = 	62.4207	 diff7 = 	5715.8836	 diff8 = 	5778.3043
Iter = 	260	 relative error = 	1.0417	 diff_step = 	10597.1375	 diff = 	4815775.8473	 diff1 = 	4810112.2291	 diff2 = 	-0.83807	 diff3 = 	-57.9152	 diff4 = 	-0.013967	 diff5 = 	15.1878	 diff6 = 	62.177	 diff7 = 	5645.0207	 diff8 = 	5707.1977
Iter = 	280	 relative error = 	1.0416	 diff_step = 	9383.3626	 diff = 	4815253.0657	 diff1 = 	4809658.3425	 diff2 = 	-0.83263	 diff3 = 	-57.5574	 diff4 = 	-0.01387	 diff5 = 	15.287	 diff6 = 	61.9229	 diff7 = 	5575.9172	 diff8 = 	5637.8401
Iter = 	300	 relative error = 	1.0415	 diff_step = 	8379.6101	 diff = 	4814823.2652	 diff1 = 	4809295.7621	 diff2 = 	-0.8273	 diff3 = 	-57.2067	 diff4 = 	-0.013777	 diff5 = 	15.3829	 diff6 = 	61.662	 diff7 = 	5508.5062	 diff8 = 	5570.1682
Iter = 	320	 relative error = 	1.0414	 diff_step = 	7527.7135	 diff = 	4814466.2192	 diff1 = 	4809004.3169	 diff2 = 	-0.82209	 diff3 = 	-56.8627	 diff4 = 	-0.013687	 diff5 = 	15.476	 diff6 = 	61.3966	 diff7 = 	5442.7282	 diff8 = 	5504.1248
Iter = 	340	 relative error = 	1.0414	 diff_step = 	6788.1279	 diff = 	4814166.1712	 diff1 = 	4808768.3047	 diff2 = 	-0.81697	 diff3 = 	-56.5246	 diff4 = 	-0.0136	 diff5 = 	15.5668	 diff6 = 	61.1286	 diff7 = 	5378.5264	 diff8 = 	5439.655
Iter = 	360	 relative error = 	1.0413	 diff_step = 	6146.3652	 diff = 	4813910.1354	 diff1 = 	4808574.7932	 diff2 = 	-0.81196	 diff3 = 	-56.1921	 diff4 = 	-0.013516	 diff5 = 	15.6556	 diff6 = 	60.8593	 diff7 = 	5315.8449	 diff8 = 	5376.7042
Iter = 	380	 relative error = 	1.0413	 diff_step = 	5590.194	 diff = 	4813688.4982	 diff1 = 	4808414.2216	 diff2 = 	-0.80704	 diff3 = 	-55.8646	 diff4 = 	-0.013434	 diff5 = 	15.7426	 diff6 = 	60.5899	 diff7 = 	5254.629	 diff8 = 	5315.219
